//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Oct 16 07:58:53 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      155     1068        -        -      1650239.280         3118		1
  0  00      166     1071        -        -      1651443.464         3119		1
  0  00      136     1095        -        -      1651548.720         3120		1
  0  00      140     1032        -        -      1652004.336         3121		1
  0  00      147     1085        -        -      1652069.344         3122		1
  0  00      143     1063        -        -      1652300.360         3123		1
  0  00      154     1045        -        -      1652327.568         3124		1
  0  00      165     1091        -        -      1652558.704         3125		1
  0  00      201     1603        -        -      1652577.752         3126		1
  0  00      184     1473        -        -      1653108.048         3127		1
  0  00      149     1108        -        -      1653905.200         3128		1
  0  00      215     1554        -        -      1653938.080         3129		1
  0  00      158     1084        -        -      1654255.336         3130		1
  0  00      147     1128        -        -      1654757.952         3131		1
  0  00      156     1113        -        -      1657042.576         3132		1
  0  00      145     1055        -        -      1657421.856         3133		1
  0  00      161     1145        -        -      1657464.416         3134		1
  0  00      147     1177        -        -      1657600.144         3135		1
  0  00      160     1050        -        -      1658429.312         3136		1
  0  00      150     1073        -        -      1661560.024         3137		1
  0  00      157     1241        -        -      1661692.272         3138		1
  0  00      148     1037        -        -      1661737.888         3139		1
  0  00      156     1069        -        -      1661779.224         3140		1
  0  00     1355     8061        -        -      1662941.696         3141		1
  0  00      156     1086        -        -      1663037.400         3142		1
  0  00      158     1054        -        -      1664317.320         3143		1
  0  00      110      905        -        -      1664395.888         3144		1
  0  00      176     1101        -        -      1665314.192         3145		1
  0  00      272     2039        -        -      1666769.728         3146		1
  0  00      150     1064        -        -      1666788.040         3147		1
  0  00      156     1058        -        -      1667346.608         3148		1
  0  00      138     1139        -        -      1668085.568         3149		1
  0  00      137     1064        -        -      1668950.240         3150		1
  0  00      163     1257        -        -      1669442.216         3151		1
  0  00      154     1044        -        -      1669705.928         3152		1
  0  00      152     1026        -        -      1670469.848         3153		1
  0  00      136     1116        -        -      1670634.904         3154		1
  0  00      199     1531        -        -      1670780.128         3155		1
  0  00      149     1045        -        -      1671389.960         3156		1
  0  00      345     2590        -        -      1672213.872         3157		1
  0  00      169     1063        -        -      1672417.336         3158		1
  0  00      164     1022        -        -      1672734.288         3159		1
  0  00      147     1001        -        -      1673480.296         3160		1
  0  00      144     1132        -        -      1674479.264         3161		1
  0  00      138      999        -        -      1674601.536         3162		1
  0  00      191     1604        -        -      1675041.880         3163		1
  0  00      211     1515        -        -      1676238.704         3164		1
  0  00      217     1602        -        -      1676289.320         3165		1
  0  00      226     1735        -        -      1676571.176         3166		1
  0  00      142     1033        -        -      1676638.256         3168		1
  0  00      175     1275        -        -      1676805.520         3169		1
  0  00      152     1153        -        -      1677258.696         3170		1
  0  00      146     1054        -        -      1677431.232         3171		1
  0  00      160     1109        -        -      1678737.560         3172		1
  0  00      177     1128        -        -      1679233.152         3173		1
  0  00      155     1005        -        -      1679595.792         3174		1
  0  00      148     1092        -        -      1679623.288         3175		1
  0  00      158     1017        -        -      1679836.512         3176		1
  0  00      133     1153        -        -      1679958.064         3177		1
  0  00      134     1073        -        -      1679980.304         3178		1
  0  00      164     1042        -        -      1680770.680         3179		1
  0  00      151     1073        -        -      1680879.672         3180		1
  0  00      163     1095        -        -      1681381.032         3181		1
  0  00      141     1042        -        -      1682055.024         3182		1
  0  00      170     1206        -        -      1682085.040         3183		1
  0  00      166     1184        -        -      1682323.576         3184		1
  0  00      159     1060        -        -      1682552.792         3185		1
  0  00      137     1081        -        -      1682961.112         3186		1
  0  00      143     1108        -        -      1683397.064         3187		1
  0  00      163     1057        -        -      1684873.672         3188		1
  0  00      539     4250        -        -      1685053.424         3189		1
  0  00      595     4690        -        -      1685314.016         3190		1
  0  00      159     1187        -        -      1685883.936         3191		1
  0  00      147     1079        -        -      1686295.168         3192		1
  0  00      247     1756        -        -      1686784.776         3193		1
  0  00      164     1065        -        -      1687049.312         3194		1
  0  00      155     1063        -        -      1687356.120         3195		1
  0  00      145     1155        -        -      1688089.928         3196		1
  0  00      480     3684        -        -      1688251.920         3197		1
  0  00      158     1113        -        -      1688336.760         3198		1
  0  00      220     1498        -        -      1688449.712         3199		1
  0  00      169     1064        -        -      1690132.824         3200		1
  0  00      132     1062        -        -      1690448.968         3201		1
  0  00      146     1137        -        -      1691023.208         3202		1
  0  00      145     1060        -        -      1691885.504         3203		1
  0  00      135     1039        -        -      1692095.304         3205		1
  0  00      156     1119        -        -      1692232.680         3206		1
  0  00      164     1020        -        -      1692455.936         3207		1
  0  00      141     1065        -        -      1693416.664         3209		1
  0  00      144     1120        -        -      1693956.704         3210		1
  0  00      111      948        -        -      1694022.352         3211		1
  0  00      143     1054        -        -      1695333.624         3212		1
  0  00      174     1084        -        -      1695680.016         3213		1
  0  00      156     1044        -        -      1696009.552         3214		1
  0  00      156     1077        -        -      1697156.592         3215		1
  0  00      135     1060        -        -      1697260.256         3216		1
  0  00      157     1061        -        -      1697315.008         3217		1
  0  00      347     2649        -        -      1697524.040         3218		1
  0  00      161     1090        -        -      1699630.568         3219		1
  0  00      153     1100        -        -      1699880.080         3220		1
  0  00      149     1099        -        -      1700060.672         3221		1
  0  00      157     1061        -        -      1700290.112         3222		1
  0  00      187     1287        -        -      1700651.488         3223		1
  0  00      155     1037        -        -      1702910.024         3224		1
  0  00      142     1053        -        -      1703273.384         3225		1
  0  00      159     1005        -        -      1703395.976         3226		1
  0  00      347     2594        -        -      1704232.376         3227		1
  0  00      153      986        -        -      1704384.040         3228		1
  0  00      153     1088        -        -      1705738.496         3229		1
  0  00      152     1084        -        -      1706959.400         3230		1
  0  00      152      988        -        -      1707148.824         3231		1
  0  00      152     1052        -        -      1708121.704         3232		1
  0  00      141     1042        -        -      1709706.504         3233		1
  0  00      197     1553        -        -      1709844.264         3234		1
  0  00      152     1051        -        -      1710035.944         3235		1
  0  00      146     1071        -        -      1710125.456         3237		1
  0  00      146     1112        -        -      1711093.768         3238		1
  0  00      430     3532        -        -      1711146.696         3239		1
  0  00      376     2722        -        -      1711207.304         3240		1
  0  00      164     1070        -        -      1711944.416         3242		1
  0  00      157     1093        -        -      1712253.488         3243		1
  0  00      116      845    833.0     10.5      1713027.248         3244		1
  0  00      176     1225        -        -      1713559.024         3246		1
  0  00      143     1043        -        -      1714111.408         3247		1
  0  00      153     1060        -        -      1714697.312         3248		1
  0  00      151     1024        -        -      1715123.960         3249		1
  0  00      171     1235        -        -      1715427.736         3250		1
  0  00      148     1074        -        -      1715504.616         3251		1
  0  00      141     1150        -        -      1717062.168         3252		1
  0  00      159     1078        -        -      1718078.728         3253		1
  0  00      143     1080        -        -      1718187.960         3254		1
  0  00      176     1352        -        -      1718380.176         3255		1
  0  00      134     1080        -        -      1718840.256         3256		1
  0  00      150     1103        -        -      1719023.840         3257		1
  0  00      144     1103        -        -      1719199.496         3258		1
  0  00      147     1159        -        -      1719651.344         3259		1
  0  00      158     1093        -        -      1719866.848         3260		1
  0  00      146     1052        -        -      1720132.776         3261		1
  0  00      154     1101        -        -      1720216.088         3262		1
  0  00      141     1026        -        -      1720266.208         3263		1
  0  00      154     1108        -        -      1720511.776         3264		1
  0  00      142     1048        -        -      1720709.784         3265		1
  0  00      167     1178        -        -      1721659.536         3266		1
  0  00      149     1024        -        -      1721702.088         3267		1
  0  00      146      988        -        -      1721743.280         3268		1
  0  00      145     1062        -        -      1721946.584         3269		1
  0  00      137     1110        -        -      1722550.336         3270		1
  0  00      159     1148        -        -      1724065.120         3271		1
  0  00      139     1042        -        -      1724122.680         3272		1
  0  00      146     1109        -        -      1724153.176         3273		1
  0  00      146     1105        -        -      1724793.352         3274		1
  0  00      158     1081        -        -      1725357.240         3275		1
  0  00      149     1046        -        -      1726558.640         3276		1
  0  00      165     1093        -        -      1726596.008         3277		1
  0  00      140     1081        -        -      1726760.720         3278		1
  0  00      185     1373        -        -      1727588.408         3279		1
  0  00      141     1057        -        -      1727645.464         3280		1
  0  00      222     1860    570.0     11.5      1728441.096         3281		1
  0  00      166     1096        -        -      1730040.416         3283		1
  0  00      277     2093        -        -      1731979.984         3284		1
  0  00      165     1233        -        -      1733041.016         3285		1
  0  00      147     1083        -        -      1733993.992         3286		1
  0  00      156     1064        -        -      1736012.824         3287		1
  0  00      157     1174        -        -      1736848.888         3289		1
  0  00      154     1128        -        -      1738924.656         3290		1
  0  00      155     1074        -        -      1739833.352         3291		1
  0  00      132     1043        -        -      1739886.280         3292		1
  0  00      164     1022        -        -      1739905.784         3293		1
  0  00      613     4913        -        -      1739937.544         3294		1
  0  00      154     1024        -        -      1740162.616         3295		1
  0  00      159     1011        -        -      1740552.464         3296		1
  0  00      169     1356        -        -      1740748.552         3297		1
  0  00      144     1121        -        -      1741599.672         3298		1
  0  00      167     1117        -        -      1744834.392         3299		1
  0  00      181     1168        -        -      1744853.984         3300		1
  0  00      162     1247        -        -      1746523.288         3301		1
  0  00      144     1089        -        -      1746632.832         3302		1
  0  00      148     1079        -        -      1747019.240         3303		1
  0  00      140     1073        -        -      1747340.840         3304		1
  0  00      179     1037        -        -      1748449.728         3305		1
  0  00      165     1131        -        -      1749202.304         3306		1
  0  00      187     1573        -        -      1750366.672         3307		1
  0  00      152     1048        -        -      1751115.088         3309		1
  0  00      188     1306        -        -      1751210.272         3310		1
  0  00      163     1050        -        -      1751865.464         3311		1
  0  00      172     1313        -        -      1752139.528         3312		1
  0  00      155      979        -        -      1752656.768         3313		1
  0  00      151     1100        -        -      1753033.352         3314		1
  0  00      160     1065        -        -      1753205.384         3315		1
  0  00      148     1078        -        -      1753616.304         3316		1
  0  00      167     1091        -        -      1753676.976         3317		1
  0  00      142     1018        -        -      1753775.784         3318		1
  0  00      143     1077        -        -      1753893.984         3319		1
  0  00      165     1031        -        -      1754007.088         3320		1
  0  00      150     1039        -        -      1754093.016         3321		1
  0  00      150     1053        -        -      1754469.664         3322		1
  0  00      266     2141        -        -      1755451.424         3323		1
  0  00      151     1051        -        -      1755511.784         3324		1
  0  00      152     1022        -        -      1755925.408         3325		1
  0  00      151     1088        -        -      1757011.688         3326		1
  0  00      158      982        -        -      1757236.936         3327		1
  0  00      161     1052        -        -      1757452.960         3328		1
  0  00      143     1070        -        -      1757796.624         3329		1
  0  00      155     1064        -        -      1757999.472         3330		1
  0  00      162     1132        -        -      1758149.648         3331		1
  0  00      153     1105        -        -      1762126.328         3332		1
  0  00      135     1091        -        -      1762448.544         3333		1
  0  00      176     1473        -        -      1762674.448         3334		1
  0  00      147     1097        -        -      1762803.984         3335		1
  0  00      158     1141        -        -      1764658.000         3336		1
  0  00      152     1097        -        -      1765383.904         3337		1
  0  00      173      992        -        -      1765633.544         3338		1
  0  00      164     1212        -        -      1765792.672         3339		1
  0  00      168     1099        -        -      1767867.304         3340		1
  0  00      169     1030        -        -      1769708.864         3341		1
  0  00      153     1081        -        -      1770167.320         3342		1
  0  00      153     1052   1613.5     25.0      1770641.488         3343		1
  0  00      159     1085        -        -      1770680.984         3345		1
  0  00      153     1132        -        -      1770928.688         3346		1
  0  00      357     2640        -        -      1772511.424         3347		1
  0  00      171     1105        -        -      1773612.368         3348		1
  0  00      139     1088        -        -      1774167.920         3349		1
  0  00      339     2609        -        -      1774256.768         3350		1
  0  00      166     1256        -        -      1775309.800         3351		1
  0  00      154     1015        -        -      1775512.256         3352		1
  0  00      156     1103        -        -      1776269.104         3353		1
  0  00      158     1291        -        -      1776432.456         3354		1
  0  00      718     5828        -        -      1777057.448         3355		1
  0  00      139     1082        -        -      1777303.272         3356		1
  0  00      167     1289        -        -      1778264.800         3357		1
  0  00      163     1099        -        -      1778757.072         3358		1
  0  00      128      988        -        -      1778979.904         3359		1
  0  00      150     1035        -        -      1779917.408         3360		1
  0  00      194     1552        -        -      1780538.592         3361		1
  0  00      135     1014        -        -      1782194.352         3362		1
  0  00      184     1315        -        -      1783550.760         3363		1
  0  00      163     1015        -        -      1784341.936         3364		1
  0  00      193     1469        -        -      1786202.440         3366		1
  0  00      148     1066        -        -      1786695.584         3368		1
  0  00      163     1333        -        -      1788308.904         3369		1
  0  00      153     1069        -        -      1788436.576         3370		1
  0  00      161     1054        -        -      1789545.752         3371		1
  0  00      162     1182        -        -      1789793.096         3372		1
  0  00      164     1170        -        -      1790257.816         3373		1
  0  00      139     1069        -        -      1790397.432         3374		1
  0  00      159     1062        -        -      1790819.648         3375		1
  0  00      227     1562        -        -      1790837.560         3376		1
  0  00      149     1068        -        -      1791259.536         3377		1
  0  00      135     1150        -        -      1791344.024         3378		1
  0  00      185     1266        -        -      1791695.936         3379		1
  0  00      133     1062        -        -      1791817.208         3380		1
  0  00      144     1044        -        -      1791849.480         3381		1
  0  00      169     1141        -        -      1792164.856         3382		1
  0  00      150     1042        -        -      1792630.984         3383		1
  0  00      168     1086        -        -      1793257.368         3384		1
  0  00      163     1076        -        -      1794309.288         3385		1
  0  00      144     1118        -        -      1794553.768         3386		1
  0  00      195     1581        -        -      1794865.184         3387		1
  0  00      169     1307        -        -      1794955.808         3388		1
  0  00      193     1273        -        -      1795205.616         3389		1
  0  00      135     1094        -        -      1795321.960         3390		1
  0  00      150     1053        -        -      1795812.792         3391		1
  0  00      170     1096        -        -      1796654.128         3392		1
  0  00      145     1058        -        -      1797938.504         3393		1
  0  00      140     1023        -        -      1798363.080         3394		1
  0  00      159     1079        -        -      1798687.032         3395		1
  0  00      151      995        -        -      1798877.448         3396		1
  0  00      171     1071        -        -      1798912.464         3397		1
  0  00      151     1071        -        -      1799003.768         3398		1
  0  00      163     1059        -        -      1799139.640         3399		1
  0  00      151     1024        -        -      1799443.784         3400		1
  0  00      142     1115        -        -      1799515.688         3401		1
  0  00      153     1049        -        -      1800673.032         3402		1
  0  00      172     1177        -        -      1800841.512         3403		1
  0  00      155     1073        -        -      1800938.576         3404		1
  0  00      160     1030        -        -      1801895.896         3405		1
  0  00      150     1028        -        -      1801974.360         3406		1
  0  00      146     1107        -        -      1802774.736         3407		1
  0  00      162     1097        -        -      1805261.592         3408		1
  0  00      155     1074        -        -      1806344.080         3409		1
  0  00      127     1120        -        -      1807752.480         3410		1
  0  00      154     1017        -        -      1808631.440         3411		1
  0  00      139     1085        -        -      1808799.176         3412		1
  0  00      136     1079        -        -      1809418.888         3413		1
  0  00      161     1050        -        -      1809569.824         3414		1
  0  00      147     1016        -        -      1809682.768         3415		1
  0  00      152     1076        -        -      1809917.144         3417		1
  0  00      142     1099        -        -      1812274.904         3418		1
  0  00      162     1105        -        -      1812345.616         3419		1
  0  00      154     1069        -        -      1812459.504         3420		1
  0  00      140     1069        -        -      1813149.704         3421		1
  0  00      152     1037        -        -      1813572.952         3422		1
  0  00      165     1105        -        -      1814036.360         3423		1
  0  00      142     1076        -        -      1814221.008         3424		1
  0  00      144     1054        -        -      1814418.152         3425		1
  0  00      174     1322        -        -      1814453.232         3426		1
  0  00      145     1102        -        -      1814598.664         3427		1
  0  00      176     1285        -        -      1814813.464         3428		1
  0  00      129     1070        -        -      1817046.944         3429		1
  0  00      130     1100        -        -      1817182.664         3430		1
  0  00      151     1037        -        -      1818723.992         3431		1
  0  00      150     1285        -        -      1819404.672         3432		1
  0  00      157     1046        -        -      1819856.416         3433		1
  0  00      181     1194        -        -      1821449.448         3434		1
  0  00      163     1063        -        -      1823054.136         3435		1
  0  00      139     1067        -        -      1823602.008         3436		1
  0  00      152     1077        -        -      1824249.336         3437		1
  0  00      153     1167        -        -      1824411.320         3438		1
  0  00      160     1057        -        -      1824423.088         3439		1
  0  00      151     1178        -        -      1824618.704         3440		1
  0  00      180     1219        -        -      1825161.336         3441		1
  0  00      139     1087        -        -      1826929.680         3442		1
  0  00      165     1102        -        -      1826984.360         3443		1
  0  00      142     1057        -        -      1827101.392         3444		1
  0  00      173     1104        -        -      1827321.704         3445		1
  0  00      144     1089        -        -      1828650.888         3446		1
  0  00      160     1109        -        -      1828661.848         3447		1
  0  00      167     1064        -        -      1829948.064         3448		1
  0  00      151      995        -        -      1830201.568         3449		1
  0  00      152     1081        -        -      1830768.168         3450		1
  0  00      154     1038        -        -      1831793.440         3451		1
  0  00      154     1068        -        -      1831972.488         3452		1
  0  00      326     2601        -        -      1833820.112         3453		1
  0  00      535     4235        -        -      1834931.368         3454		1
  0  00      137     1047        -        -      1836143.000         3455		1
  0  00      135      978        -        -      1836405.960         3456		1
  0  00      181     1242        -        -      1837059.064         3457		1
  0  00      158     1086        -        -      1837486.488         3458		1
  0  00      147     1056        -        -      1837680.648         3459		1
  0  00      213     1614        -        -      1837867.632         3460		1
  0  00      156     1071        -        -      1838119.680         3461		1
  0  00      179     1376        -        -      1840204.200         3462		1
  0  00      147     1092        -        -      1841621.488         3463		1
  0  00      187     1437        -        -      1842432.032         3464		1
  0  00      152     1128        -        -      1842782.720         3466		1
  0  00      178     1448        -        -      1843047.040         3467		1
  0  00      176     1315        -        -      1843309.064         3468		1
  0  00      135     1026        -        -      1843383.832         3469		1
  0  00      183     1449        -        -      1843592.224         3470		1
  0  00      156     1014        -        -      1843894.504         3471		1
  0  00      163     1326        -        -      1844076.728         3472		1
  0  00      171     1205        -        -      1845712.200         3473		1
  0  00      152     1090        -        -      1845723.872         3475		1
  0  00      151     1108        -        -      1846851.728         3476		1
  0  00      174     1121        -        -      1846932.088         3477		1
  0  00      140     1084        -        -      1849272.368         3478		1
  0  00      164     1040        -        -      1850877.184         3479		1
  0  00      157     1322        -        -      1850910.032         3480		1
  0  00      151     1091        -        -      1852500.568         3481		1
  0  00      153     1191        -        -      1853285.696         3482		1
  0  00      155     1089        -        -      1853452.328         3483		1
  0  00      144     1066        -        -      1853925.072         3484		1
  0  00      170     1057        -        -      1854639.824         3485		1
  0  00      156     1093        -        -      1854766.056         3486		1
  0  00      165     1036        -        -      1854926.984         3487		1
  0  00      136     1037        -        -      1855447.056         3488		1
  0  00      148     1077        -        -      1855460.584         3489		1
  0  00      155     1118        -        -      1855475.016         3491		1
  0  00      221     1647        -        -      1855636.032         3492		1
  0  00      149     1106        -        -      1855724.424         3493		1
  0  00      171     1187        -        -      1856046.656         3494		1
  0  00      159     1103        -        -      1856140.400         3495		1
  0  00      155     1083        -        -      1856231.040         3496		1
  0  00      151     1088        -        -      1856335.104         3497		1
  0  00      256     2056        -        -      1856531.568         3498		1
  0  00     1098     8061        -        -      1856816.360         3499		1
  0  00      146     1062        -        -      1857562.688         3500		1
  0  00      157     1130        -        -      1858023.712         3501		1
  0  00      194     1557        -        -      1858135.088         3502		1
  0  00      153     1056        -        -      1859257.280         3503		1
  0  00      150     1021        -        -      1859564.776         3504		1
  0  00      139     1060        -        -      1859576.776         3505		1
  0  00      139     1048        -        -      1859598.496         3506		1
  0  00      159     1269        -        -      1860344.912         3507		1
  0  00      178     1222        -        -      1860854.792         3508		1
  0  00      147     1011        -        -      1860907.376         3509		1
  0  00      148     1026        -        -      1861043.872         3510		1
  0  00      147     1235        -        -      1861122.008         3511		1
  0  00      132     1016        -        -      1861205.688         3512		1
  0  00      144     1089        -        -      1861222.840         3513		1
  0  00      173     1295        -        -      1862106.592         3514		1
  0  00      158     1049        -        -      1862713.376         3515		1
  0  00      149     1094        -        -      1863109.792         3516		1
  0  00      151     1045        -        -      1863756.944         3517		1
  0  00      175     1525        -        -      1863778.056         3518		1
  0  00      164     1018        -        -      1864047.344         3520		1
  0  00      129     1082        -        -      1864246.304         3521		1
  0  00      135     1063        -        -      1865142.872         3522		1
  0  00      163     1104        -        -      1865271.776         3523		1
  0  00      137     1125        -        -      1866285.672         3524		1
  0  00      153     1009        -        -      1866388.480         3525		1
  0  00      168     1086        -        -      1866930.352         3526		1
  0  00      149     1042        -        -      1867036.824         3527		1
  0  00      160     1072        -        -      1867355.992         3528		1
  0  00      157     1100        -        -      1868317.640         3529		1
  0  00      152     1013        -        -      1870990.824         3530		1
  0  00      140     1039        -        -      1871041.448         3531		1
  0  00      152     1035        -        -      1872714.552         3532		1
  0  00      162     1212        -        -      1873136.992         3533		1
  0  00      144     1111        -        -      1873995.648         3534		1
  0  00      151     1096        -        -      1874488.872         3535		1
  0  00      156     1043        -        -      1875577.992         3536		1
  0  00      160     1022        -        -      1875780.080         3537		1
  0  00      150     1088        -        -      1876145.728         3538		1
  0  00      158     1004        -        -      1876197.712         3539		1
  0  00      145     1023        -        -      1876746.064         3540		1
  0  00      155     1090        -        -      1877033.816         3541		1
  0  00      200     1399        -        -      1879106.768         3542		1
  0  00      147     1065        -        -      1879248.288         3544		1
  0  00      120     1051        -        -      1879334.000         3545		1
  0  00      159     1073        -        -      1879570.904         3546		1
  0  00      134     1098        -        -      1879615.144         3547		1
  0  00      128     1073        -        -      1880396.568         3548		1
  0  00      199     1550        -        -      1880647.072         3549		1
  0  00      170     1147        -        -      1881922.632         3550		1
  0  00      207     1601        -        -      1882213.344         3551		1
  0  00      178     1093        -        -      1882391.280         3552		1
  0  00      149     1020        -        -      1882908.272         3553		1
  0  00      160     1047        -        -      1884766.792         3554		1
  0  00      164     1109        -        -      1884932.504         3555		1
  0  00      428     3107        -        -      1885868.344         3556		1
  0  00      213     1535        -        -      1886166.288         3557		1
  0  00      159     1113        -        -      1886511.728         3558		1
  0  00      170     1095        -        -      1887146.976         3559		1
  0  00      714     5825        -        -      1887480.024         3560		1
  0  00      159     1073        -        -      1887689.352         3561		1
  0  00      174     1302        -        -      1889487.464         3562		1
  0  00      218     1735        -        -      1889594.432         3563		1
  0  00      167     1031        -        -      1889927.016         3565		1
  0  00      168     1126        -        -      1890620.184         3567		1
  0  00      126     1083        -        -      1891199.568         3568		1
  0  00      149     1030        -        -      1891353.448         3569		1
  0  00      149     1139        -        -      1891705.448         3570		1
  0  00      150     1108        -        -      1891809.672         3571		1
  0  00      142     1066        -        -      1892441.528         3572		1
  0  00      172     1015        -        -      1894029.304         3573		1
  0  00      153     1087        -        -      1894227.664         3574		1
  0  00      130     1052        -        -      1894706.800         3575		1
  0  00      136     1076        -        -      1895047.192         3576		1
  0  00      143     1141        -        -      1895067.304         3577		1
  0  00      148     1038        -        -      1895631.152         3578		1
  0  00      162     1048        -        -      1895731.928         3579		1
  0  00      162     1081        -        -      1896000.096         3580		1
  0  00      311     2540        -        -      1896224.584         3581		1
  0  00      141     1061        -        -      1896604.480         3582		1
  0  00      164     1103        -        -      1896816.560         3583		1
  0  00      149     1076        -        -      1896923.008         3584		1
  0  00      156     1061        -        -      1897003.992         3585		1
  0  00      146     1138        -        -      1897629.752         3586		1
  0  00      136     1031        -        -      1898352.888         3587		1
  0  00      160     1087        -        -      1900317.568         3588		1
  0  00      153     1030        -        -      1901177.432         3589		1
  0  00      214     1594        -        -      1903490.936         3590		1
  0  00      339     2637        -        -      1903743.992         3591		1
  0  00      163     1084        -        -      1903756.208         3592		1
  0  00      145     1083        -        -      1906564.328         3593		1
  0  00      166     1099        -        -      1906801.400         3594		1
  0  00      152     1035        -        -      1907150.624         3595		1
  0  00      141     1067        -        -      1907418.784         3596		1
  0  00      147     1029        -        -      1909348.160         3597		1
  0  00      155     1089        -        -      1909570.688         3598		1
  0  00      166     1013        -        -      1910201.736         3599		1
  0  00      148     1007        -        -      1910476.192         3600		1
  0  00      157     1122        -        -      1911711.120         3601		1
  0  00      167     1224        -        -      1912352.840         3602		1
  0  00     1121     8061        -        -      1912382.400         3603		1
  0  00      138     1061        -        -      1912594.832         3604		1
  0  00      164     1174        -        -      1912986.000         3605		1
  0  00      160     1262        -        -      1914835.952         3606		1
  0  00      149     1048        -        -      1915076.024         3607		1
  0  00      151     1073        -        -      1915140.416         3608		1
  0  00      585     4668        -        -      1915461.864         3609		1
  0  00      163     1068        -        -      1916225.624         3610		1
  0  00      160      995        -        -      1916503.384         3611		1
  0  00      150     1069        -        -      1916537.064         3612		1
  0  00      664     5232        -        -      1916840.328         3613		1
  0  00      155     1061        -        -      1917170.760         3614		1
  0  00      146     1194        -        -      1917467.736         3615		1
  0  00       86     1076        -        -      1918676.624         3616		1
  0  00      148     1051        -        -      1918854.440         3617		1
  0  00      158     1037        -        -      1919514.832         3618		1
  0  00      162     1210        -        -      1919529.136         3619		1
  0  00      155     1081        -        -      1919856.800         3620		1
  0  00      152     1065        -        -      1919883.360         3621		1
  0  00      163     1099        -        -      1920747.568         3622		1
  0  00      147     1145        -        -      1921063.000         3623		1
  0  00      181     1233        -        -      1921165.704         3624		1
  0  00      123     1109        -        -      1921591.336         3625		1
  0  00      176     1085        -        -      1921859.040         3626		1
  0  00      172     1069        -        -      1922367.424         3627		1
  0  00      156     1086        -        -      1922910.152         3628		1
  0  00      167     1035        -        -      1923236.696         3629		1
  0  00      146      974        -        -      1924405.528         3630		1
  0  00      209     1520        -        -      1924816.456         3631		1
  0  00      178     1072        -        -      1925128.000         3633		1
  0  00      149     1092        -        -      1928259.328         3634		1
  0  00      158     1096        -        -      1928529.208         3635		1
  0  00      538     4536        -        -      1931242.704         3636		1
  0  00      133     1053        -        -      1931446.960         3637		1
  0  00      161     1224        -        -      1931538.704         3638		1
  0  00      142     1090        -        -      1931940.000         3639		1
  0  00      154     1034        -        -      1932043.296         3641		1
  0  00      165     1076        -        -      1932091.096         3642		1
  0  00      156     1305        -        -      1932782.144         3643		1
  0  00      135     1098        -        -      1933960.392         3644		1
  0  00      202     1560        -        -      1934059.584         3645		1
  0  00      167      969        -        -      1934546.936         3646		1
  0  00      226     1670        -        -      1934685.032         3647		1
  0  00      872     7069        -        -      1934781.728         3648		1
  0  00      164     1104        -        -      1934977.440         3649		1
  0  00      150     1067        -        -      1935477.752         3650		1
  0  00      154     1111        -        -      1935562.280         3651		1
  0  00      186     1276        -        -      1937362.496         3652		1
  0  00      343     2605        -        -      1937852.168         3654		1
  0  00      151     1074        -        -      1938902.600         3655		1
  0  00      152     1069        -        -      1939867.952         3656		1
  0  00      152     1038        -        -      1941772.888         3657		1
  0  00      147     1117        -        -      1942509.128         3658		1
  0  00      150     1297        -        -      1942700.776         3659		1
  0  00      394     3084        -        -      1943000.240         3660		1
  0  00      179     1262        -        -      1943338.744         3661		1
  0  00      185     1379        -        -      1943364.208         3662		1
  0  00      144     1072        -        -      1943520.304         3663		1
  0  00      144      920        -        -      1943814.040         3664		1
  0  00      127     1039        -        -      1944305.648         3666		1
  0  00       92      968        -        -      1944908.656         3667		1
  0  00      151     1084        -        -      1945262.776         3668		1
  0  00      218     1621        -        -      1945331.824         3669		1
  0  00      193     1334        -        -      1945583.800         3670		1
  0  00      165     1265        -        -      1945749.816         3671		1
  0  00      147     1108        -        -      1946482.088         3672		1
  0  00      216     1576        -        -      1947039.728         3673		1
  0  00      150     1083        -        -      1947869.560         3674		1
  0  00      145     1011        -        -      1948107.832         3675		1
  0  00      155     1048        -        -      1949002.656         3676		1
  0  00      152     1014        -        -      1949974.512         3677		1
  0  00      135     1013        -        -      1950175.272         3678		1
  0  00      150     1052        -        -      1950450.784         3679		1
  0  00      149     1074        -        -      1951954.416         3680		1
  0  00      139     1089        -        -      1951991.048         3681		1
  0  00      164     1115        -        -      1952017.520         3682		1
  0  00      156     1078        -        -      1952743.656         3683		1
  0  00      205     1543        -        -      1953475.312         3684		1
  0  00      158     1233        -        -      1954055.432         3685		1
  0  00      144     1068        -        -      1954296.440         3686		1
  0  00      133     1060        -        -      1955259.360         3687		1
  0  00      168     1296        -        -      1955614.384         3688		1
  0  00      145     1087        -        -      1957048.424         3689		1
  0  00      161     1004        -        -      1957310.544         3690		1
  0  00      170     1071        -        -      1957439.584         3691		1
  0  00      160     1242        -        -      1957504.496         3692		1
  0  00      149     1040        -        -      1957964.360         3693		1
