//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Oct 16 07:59:55 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      471     3680        -        -       409279.072           82		1
  0  00      644     5319        -        -       433906.384           83		1
  0  00      215     1580        -        -       445166.184           84		1
  0  00      662     5201        -        -       478859.096           85		1
  0  00      646     5107        -        -       490156.784           86		1
  0  00      403     3070        -        -       494176.264           87		1
  0  00      284     2139        -        -       499512.264           88		1
  0  00      534     4033        -        -       500198.032           89		1
  0  00      344     2569        -        -       522168.672           90		1
  0  00      209     1551        -        -       532982.440           91		1
  0  00      270     2118        -        -       555801.104           92		1
  0  00      395     3163        -        -       559949.072           93		1
  0  00      229     1586        -        -       563009.384           94		1
  0  00      347     2773        -        -       567403.040           95		1
  0  00      333     2606        -        -       567460.152           96		1
  0  00      534     4116        -        -       575752.344           97		1
  0  00      526     4257        -        -       578165.824           98		1
  0  00      350     2620        -        -       598894.504           99		1
  0  00      480     3771        -        -       599527.824          100		1
  0  00      452     3650        -        -       612791.432          101		1
  0  00      546     4247        -        -       623989.000          102		1
  0  00      643     5162        -        -       639956.392          103		1
  0  00      366     2767        -        -       648350.216          104		1
  0  00      424     3544        -        -       651269.840          105		1
  0  00      475     3738        -        -       654129.712          106		1
  0  00      470     3687        -        -       659218.744          107		1
  0  00      205     1561        -        -       664814.616          108		1
  0  00      744     6163        -        -       676416.232          109		1
  0  00      195     1581        -        -       692602.984          110		1
  0  00      270     2139        -        -       698421.864          111		1
  0  00      420     3287        -        -       708730.904          112		1
  0  00      394     3106        -        -       709400.000          113		1
  0  00      220     1636        -        -       720695.664          114		1
  0  00      265     2062        -        -       727301.808          115		1
  0  00      272     2057        -        -       729815.928          116		1
  0  00      351     2635        -        -       734119.936          117		1
  0  00      348     2592        -        -       739279.312          118		1
  0  00      407     3297        -        -       750555.576          119		1
  0  00      346     2581        -        -       753607.080          120		1
  0  00      283     2166        -        -       763350.752          121		1
  0  00      851     6730        -        -       785969.328          122		1
  0  00      455     3671        -        -       790381.976          123		1
  0  00      219     1565        -        -       793208.432          124		1
  0  00      301     2333        -        -       809163.152          125		1
  0  00      545     4111        -        -       815105.576          126		1
  0  00      362     2791        -        -       818452.848          127		1
  0  00      290     2089        -        -       829346.696          128		1
  0  00      288     2174        -        -       832153.544          129		1
  0  00      281     2122        -        -       833821.680          130		1
  0  00      543     4219        -        -       838120.816          131		1
  0  00      526     4169        -        -       846193.720          132		1
  0  00      547     4110        -        -       848378.232          133		1
  0  00      354     2848        -        -       850174.968          134		1
  0  00      473     3574        -        -       852423.512          135		1
  0  00      281     2364        -        -       856276.816          136		1
  0  00      833     6644        -        -       862221.192          137		1
  0  00      391     3081        -        -       875456.048          138		1
  0  00      500     3850        -        -       881678.456          139		1
  0  00      232     1626        -        -       890038.104          140		1
  0  00      664     5003        -        -       891457.136          141		1
  0  00      561     4345        -        -       903058.472          142		1
  0  00      271     2058        -        -       908274.896          143		1
  0  00      350     2513        -        -       910729.992          144		1
  0  00      377     2975        -        -       921038.432          145		1
  0  00      282     2049        -        -       931465.320          146		1
  0  00      368     2863        -        -       935048.280          147		1
  0  00      206     1606        -        -       937192.848          148		1
  0  00      642     5208        -        -       940460.240          149		1
  0  00      395     3136        -        -       947427.784          150		1
  0  00      282     2092        -        -       961162.952          151		1
  0  00     1403     8061        -        -       974923.664          152		1
  0  00      468     3643        -        -       977498.288          153		1
  0  00      216     1575        -        -       981049.720          154		1
  0  00      431     3366        -        -       998693.696          155		1
  0  00      554     4582        -        -      1000831.824          156		1
  0  00      423     3328        -        -      1001296.584          157		1
  0  00      224     1592        -        -      1012652.760          158		1
  0  00      575     4614        -        -      1012911.400          159		1
  0  00      201     1585        -        -      1014201.024          160		1
  0  00      307     2501        -        -      1034994.712          161		1
  0  00      307     2295        -        -      1044009.056          162		1
  0  00      362     2734        -        -      1046827.824          163		1
  0  00      430     3319        -        -      1052523.312          164		1
  0  00      503     3996        -        -      1072321.248          165		1
  0  00      384     3125        -        -      1085331.704          166		1
  0  00      260     2164        -        -      1086970.392          167		1
  0  00      351     2503        -        -      1088295.584          168		1
  0  00      307     2470        -        -      1094793.792          169		1
  0  00      500     4043        -        -      1096314.424          170		1
  0  00      295     2097        -        -      1105206.896          171		1
  0  00      465     3618        -        -      1108489.216          172		1
  0  00      269     2081        -        -      1122497.960          173		1
  0  00      666     5344        -        -      1132389.776          174		1
  0  00      391     3082        -        -      1136736.608          175		1
  0  00      471     3720        -        -      1150114.408          176		1
  0  00      364     2685        -        -      1152364.032          177		1
  0  00      356     2862        -        -      1155088.304          178		1
  0  00      648     5034        -        -      1162338.464          179		1
  0  00      317     2578        -        -      1163299.264          180		1
  0  00      301     2194        -        -      1168303.256          181		1
  0  00      324     2667        -        -      1171742.432          182		1
  0  00      283     2366        -        -      1184679.776          183		1
  0  00      276     2126        -        -      1184799.856          184		1
  0  00      275     1995        -        -      1195730.960          185		1
  0  00      342     2838        -        -      1206770.568          186		1
  0  00      477     3598        -        -      1210983.368          187		1
  0  00      441     3417        -        -      1217016.768          188		1
  0  00      264     2302        -        -      1229005.752          189		1
  0  00      321     2648        -        -      1233826.864          190		1
  0  00      232     1696        -        -      1234966.136          191		1
  0  00      343     2570        -        -      1238252.712          192		1
  0  00      320     2646        -        -      1243776.032          193		1
  0  00      589     4668        -        -      1244717.784          194		1
  0  00      438     3256        -        -      1246617.168          195		1
  0  00      584     4781        -        -      1253877.952          196		1
  0  00      428     3295        -        -      1256535.576          197		1
  0  00      403     3106        -        -      1283271.800          198		1
  0  00      202     1614        -        -      1297156.800          199		1
  0  00      397     3064        -        -      1297738.976          200		1
  0  00      545     4390        -        -      1297980.168          201		1
  0  00      273     2062        -        -      1306567.648          202		1
  0  00      487     4009        -        -      1315362.200          203		1
  0  00      413     3071        -        -      1319888.792          204		1
  0  00      406     3161        -        -      1325461.464          205		1
  0  00      304     2597        -        -      1329203.928          206		1
  0  00      459     3709        -        -      1331605.488          207		1
  0  00      350     2612        -        -      1334203.712          208		1
  0  00      768     6256        -        -      1358782.152          209		1
  0  00      254     1802        -        -      1360496.080          210		1
  0  00      403     3090        -        -      1372947.560          211		1
  0  00      446     3513        -        -      1376842.152          212		1
  0  00      365     2803        -        -      1377466.336          213		1
  0  00      691     5654        -        -      1388030.440          214		1
  0  00      234     1833        -        -      1388352.976          215		1
  0  00      558     4600        -        -      1389580.528          216		1
  0  00      295     2246        -        -      1398234.432          217		1
  0  00      215     1565        -        -      1399582.048          218		1
  0  00      340     2611        -        -      1400525.840          219		1
  0  00      226     1571        -        -      1407514.984          220		1
  0  00      284     2086        -        -      1412729.448          221		1
  0  00      277     2151        -        -      1444792.512          222		1
  0  00      306     2528        -        -      1453577.728          223		1
  0  00      264     2105        -        -      1455965.848          224		1
  0  00      539     4181        -        -      1460545.536          225		1
  0  00      208     1602        -        -      1467273.800          226		1
  0  00      335     2542        -        -      1473230.408          227		1
  0  00      677     5382        -        -      1485519.336          228		1
  0  00      273     2008        -        -      1503368.816          229		1
  0  00      365     3047        -        -      1508872.672          230		1
  0  00      455     3700        -        -      1521232.992          231		1
  0  00      332     2578        -        -      1534954.960          232		1
  0  00      314     2382        -        -      1545096.848          233		1
  0  00      503     4012        -        -      1547983.176          234		1
  0  00      531     4241        -        -      1549903.320          235		1
  0  00      626     5092        -        -      1555808.376          236		1
  0  00      584     4844        -        -      1561290.296          237		1
  0  00      283     2120        -        -      1561400.096          238		1
  0  00      273     2046        -        -      1563412.208          239		1
  0  00      461     3576        -        -      1564305.984          240		1
  0  00      332     2662        -        -      1569590.008          241		1
  0  00      371     2806        -        -      1598420.376          242		1
  0  00      487     3817        -        -      1601381.968          243		1
  0  00      217     1552        -        -      1603735.184          244		1
  0  00      227     1921        -        -      1619418.976          245		1
  0  00      338     2631        -        -      1626238.152          246		1
  0  00      217     1798        -        -      1643149.152          247		1
  0  00      513     4229        -        -      1649530.792          248		1
  0  00      285     2261        -        -      1666751.368          249		1
  0  00      667     5145        -        -      1667729.120          250		1
  0  00      465     3624        -        -      1668669.608          251		1
  0  00      594     4621        -        -      1669086.960          252		1
  0  00      220     1596        -        -      1674411.272          253		1
  0  00      343     2785        -        -      1674755.704          254		1
  0  00      301     2504        -        -      1678335.568          255		1
  0  00      384     2911        -        -      1684887.808          256		1
  0  00      690     5537        -        -      1720386.368          258		1
  0  00      213     1638        -        -      1723577.024          259		1
  0  00      472     3627        -        -      1726026.504          260		1
  0  00      225     1807        -        -      1730809.952          261		1
  0  00      402     3111        -        -      1735290.704          262		1
  0  00      434     3251        -        -      1735670.496          263		1
  0  00      442     3524        -        -      1748672.536          264		1
  0  00      225     1601        -        -      1752023.304          265		1
  0  00      418     3294        -        -      1758537.064          266		1
  0  00      268     2050        -        -      1765286.304          267		1
  0  00      716     5646        -        -      1769310.224          268		1
  0  00      727     5803        -        -      1772301.000          269		1
  0  00     1100     8061        -        -      1780793.120          270		1
  0  00      675     5383        -        -      1786783.288          271		1
  0  00      335     2557        -        -      1787341.152          272		1
  0  00      282     2250        -        -      1791113.504          273		1
  0  00      442     3399        -        -      1795900.720          274		1
  0  00      442     3550        -        -      1796583.696          275		1
  0  00      225     1608        -        -      1799015.288          276		1
  0  00      572     4730        -        -      1812271.608          277		1
  0  00      230     1807        -        -      1820214.344          278		1
  0  00      516     4335        -        -      1822764.880          279		1
  0  00      550     4309        -        -      1827919.824          280		1
  0  00      384     3089        -        -      1838551.872          281		1
  0  00      346     2547        -        -      1842670.112          282		1
  0  00      274     1979        -        -      1848473.424          283		1
  0  00      411     3090        -        -      1848490.816          284		1
  0  00      408     3324        -        -      1865758.328          285		1
  0  00      264     1952        -        -      1866792.280          286		1
  0  00      648     5209        -        -      1867258.880          287		1
  0  00      422     3452        -        -      1872420.744          288		1
  0  00      202     1578        -        -      1906919.680          289		1
  0  00      477     3866        -        -      1933242.632          290		1
  0  00      438     3409        -        -      1948724.200          291		1
  0  00      239     1761        -        -      1953978.968          292		1
  0  00      417     3153        -        -      1959099.432          293		1
  0  00      200     1580        -        -      1967178.480          294		1
  0  00      404     3090        -        -      1980551.224          295		1
  0  00      262     2069        -        -      1987962.376          296		1
  0  00      400     3133        -        -      1994769.872          297		1
  0  00      681     5380        -        -      2004424.680          298		1
  0  00      209     1793        -        -      2008105.304          299		1
  0  00      283     2228        -        -      2009283.552          300		1
  0  00      339     2942        -        -      2009822.520          301		1
  0  00      464     3582        -        -      2015659.192          302		1
  0  00      975     7704        -        -      2017434.592          303		1
  0  00      270     2135        -        -      2019298.672          304		1
  0  00      431     3547        -        -      2032187.240          305		1
  0  00      343     2677        -        -      2033749.520          306		1
  0  00      205     1569        -        -      2042810.392          307		1
  0  00      405     3144        -        -      2043362.000          308		1
  0  00      536     4243        -        -      2054997.672          309		1
  0  00      393     3185        -        -      2062976.704          310		1
  0  00      198     1609        -        -      2072724.232          311		1
  0  00      351     2835        -        -      2079166.328          312		1
  0  00      264     2000        -        -      2080326.992          313		1
  0  00      386     3010        -        -      2095475.928          314		1
  0  00      714     5673        -        -      2101784.296          315		1
  0  00     1199     8061        -        -      2144023.112          316		1
  0  00      421     3123        -        -      2149010.664          317		1
  0  00      387     3231        -        -      2154562.760          318		1
  0  00      271     2169        -        -      2164548.528          319		1
  0  00      284     2157        -        -      2166644.096          320		1
  0  00      532     4136        -        -      2170490.672          321		1
  0  00      222     1647        -        -      2184968.336          322		1
  0  00      241     1729        -        -      2209498.240          323		1
  0  00      503     3899        -        -      2215477.880          324		1
  0  00      425     3241        -        -      2216067.440          325		1
  0  00      387     3153        -        -      2224510.792          326		1
  0  00      340     2588        -        -      2228670.480          327		1
  0  00      566     4589        -        -      2233942.200          328		1
  0  00      239     1750        -        -      2238076.448          329		1
  0  00      295     2207        -        -      2240160.336          330		1
  0  00      200     1614        -        -      2243154.808          331		1
  0  00      285     2060        -        -      2246296.816          332		1
  0  00      585     4821        -        -      2252590.088          333		1
  0  00      470     3633        -        -      2271997.936          334		1
  0  00      293     2245        -        -      2276428.968          335		1
  0  00      417     3314        -        -      2289172.056          336		1
  0  00      420     3171        -        -      2295481.984          337		1
  0  00      264     2073        -        -      2306188.232          338		1
  0  00      216     1598        -        -      2311658.992          339		1
  0  00      334     2637        -        -      2316095.280          340		1
  0  00      268     2026        -        -      2320159.800          341		1
  0  00      192     1581        -        -      2327870.312          342		1
  0  00      207     1661        -        -      2329009.608          343		1
  0  00      677     5289        -        -      2333535.912          344		1
  0  00      198     1567        -        -      2336691.792          345		1
  0  00      374     3070        -        -      2338120.856          346		1
  0  00      409     3147        -        -      2339297.464          347		1
  0  00      323     2586        -        -      2341983.696          348		1
  0  00      703     5573        -        -      2344281.792          349		1
  0  00      531     4254        -        -      2344697.584          350		1
  0  00      530     4207        -        -      2344724.352          351		1
  0  00      339     2612        -        -      2347233.376          352		1
  0  00      453     3624        -        -      2358109.024          353		1
  0  00      434     3479        -        -      2359518.568          354		1
  0  00      218     1593        -        -      2360654.008          355		1
  0  00      386     3356        -        -      2382174.080          356		1
  0  00      680     5416        -        -      2389208.216          357		1
  0  00      233     1699        -        -      2391830.768          358		1
  0  00      201     1600        -        -      2400458.192          359		1
  0  00      322     2615        -        -      2405164.488          360		1
  0  00      576     4668        -        -      2405300.544          361		1
  0  00      286     2244        -        -      2418178.152          362		1
  0  00      212     1614        -        -      2425986.496          363		1
  0  00      307     2503        -        -      2433442.184          364		1
  0  00      465     3658        -        -      2451382.512          365		1
  0  00      278     2086        -        -      2461433.736          366		1
  0  00      953     7660        -        -      2462793.168          367		1
  0  00      343     2605        -        -      2466372.568          368		1
  0  00      257     2117        -        -      2468857.016          369		1
  0  00      209     1578        -        -      2469298.792          370		1
  0  00      281     2060        -        -      2498164.128          371		1
  0  00      407     3080        -        -      2500450.336          372		1
  0  00      361     2733        -        -      2504312.304          373		1
  0  00      255     2070        -        -      2509331.160          374		1
  0  00     1027     8061        -        -      2509410.848          375		1
  0  00      541     4502        -        -      2511574.064          376		1
  0  00      770     6216        -        -      2524224.376          377		1
  0  00      552     4586        -        -      2525418.344          378		1
  0  00      420     3149        -        -      2545631.624          379		1
  0  00      526     4087        -        -      2576875.296          380		1
  0  00      841     6751        -        -      2580612.904          381		1
  0  00      801     6391        -        -      2583926.984          382		1
  0  00      257     2062        -        -      2603055.432          383		1
  0  00      203     1699        -        -      2604010.800          384		1
  0  00      233     2109        -        -      2612507.704          385		1
  0  00      773     6243        -        -      2617285.864          386		1
  0  00      209     1612        -        -      2619959.016          387		1
  0  00      239     1610        -        -      2621948.336          388		1
  0  00      398     3123        -        -      2629291.568          389		1
  0  00      523     4247        -        -      2631196.720          390		1
  0  00      372     3071        -        -      2631873.816          391		1
  0  00      543     4394        -        -      2651475.576          392		1
  0  00      737     5823        -        -      2653297.480          393		1
  0  00      230     1855        -        -      2660508.552          394		1
  0  00      385     3085        -        -      2661245.848          395		1
  0  00      263     2003        -        -      2689294.504          396		1
  0  00      371     2841        -        -      2690693.968          397		1
  0  00      214     1580        -        -      2692153.464          398		1
  0  00      351     2817        -        -      2699222.488          399		1
  0  00      577     4509        -        -      2701402.512          400		1
  0  00      510     4131        -        -      2715004.256          401		1
  0  00      303     2195        -        -      2722405.992          402		1
  0  00      395     3247        -        -      2731202.648          403		1
  0  00      411     3245        -        -      2738989.312          404		1
  0  00      379     3154        -        -      2753318.504          405		1
  0  00      988     7834        -        -      2821853.336          406		1
  0  00      768     6166        -        -      2833454.592          407		1
  0  00      627     4925        -        -      2835801.768          408		1
  0  00      204     1617        -        -      2842485.128          409		1
  0  00      484     3835        -        -      2844279.744          410		1
  0  00      590     4689        -        -      2848691.144          411		1
  0  00      402     3093        -        -      2857136.480          412		1
  0  00      203     1659        -        -      2858247.992          413		1
  0  00      373     2848        -        -      2860720.800          414		1
  0  00      226     1872        -        -      2862095.192          415		1
  0  00      257     2107        -        -      2863666.056          416		1
  0  00      268     2089        -        -      2888276.560          417		1
  0  00      333     2615        -        -      2914935.504          418		1
  0  00      345     2776        -        -      2920016.088          419		1
  0  00      788     6193        -        -      2925465.464          420		1
  0  00      454     3576        -        -      2932275.248          421		1
  0  00      347     2660        -        -      2934410.368          422		1
  0  00      211     1648        -        -      2936518.752          423		1
  0  00      607     4780        -        -      2941382.984          424		1
  0  00      535     4305        -        -      2941859.456          425		1
  0  00      368     2786        -        -      2942844.072          426		1
  0  00      449     3545        -        -      2947555.360          427		1
  0  00      324     2646        -        -      2948120.568          428		1
  0  00      691     5541        -        -      2976288.176          429		1
  0  00      353     2628        -        -      2977598.552          430		1
  0  00      679     5501        -        -      2983053.000          431		1
  0  00      891     7182        -        -      2983424.296          432		1
  0  00      850     6777        -        -      2985299.800          433		1
  0  00      275     2123        -        -      2990961.384          434		1
  0  00      385     2852        -        -      3004937.576          435		1
  0  00      225     1597        -        -      3011057.688          436		1
  0  00      448     3603        -        -      3015445.392          437		1
  0  00      341     2611        -        -      3017039.208          438		1
  0  00      236     1886        -        -      3018790.688          439		1
  0  00      350     2677        -        -      3018925.632          440		1
  0  00      741     5932        -        -      3025259.600          441		1
  0  00      367     2869        -        -      3044763.168          442		1
  0  00      691     5635        -        -      3052362.832          443		1
  0  00      279     2075        -        -      3068926.488          444		1
  0  00      495     3877        -        -      3077534.200          445		1
  0  00      397     3003        -        -      3081328.952          446		1
  0  00      341     2586        -        -      3083865.160          447		1
  0  00      277     1975        -        -      3094251.840          448		1
  0  00      629     4929        -        -      3106753.592          449		1
  0  00      271     2139        -        -      3106860.080          450		1
  0  00      239     1601        -        -      3117934.832          451		1
  0  00      320     2612        -        -      3121821.248          452		1
  0  00      346     2579        -        -      3129211.480          453		1
  0  00      489     3986        -        -      3130322.256          454		1
  0  00      523     4134        -        -      3159108.176          455		1
  0  00      331     2609        -        -      3159724.432          456		1
  0  00      288     2160        -        -      3162830.432          457		1
  0  00      515     4123        -        -      3167617.456          458		1
  0  00      261     2045        -        -      3167650.672          459		1
  0  00      582     4687        -        -      3173351.352          460		1
  0  00      683     5453        -        -      3181146.872          461		1
  0  00      489     4057        -        -      3185717.688          462		1
  0  00      286     2115        -        -      3189033.536          463		1
  0  00      244     2176        -        -      3204194.728          464		1
  0  00      367     2750        -        -      3208551.760          465		1
  0  00      288     2284        -        -      3211151.616          466		1
  0  00      528     4196        -        -      3216753.960          467		1
  0  00      412     3088        -        -      3217760.448          468		1
  0  00      350     2703        -        -      3234520.576          469		1
  0  00      227     1893        -        -      3234642.976          470		1
  0  00      408     3063        -        -      3236117.008          471		1
  0  00      580     4771        -        -      3241809.288          472		1
  0  00      398     3029        -        -      3250498.784          473		1
  0  00      516     4305        -        -      3262887.784          474		1
  0  00      329     2623        -        -      3269446.568          475		1
  0  00      348     2643        -        -      3275972.008          476		1
  0  00      199     1552        -        -      3280954.648          477		1
  0  00      259     2043        -        -      3292718.904          478		1
  0  00      257     2053        -        -      3312787.088          479		1
  0  00      279     2101        -        -      3321420.120          480		1
  0  00      288     2096        -        -      3342361.656          481		1
  0  00      607     4717        -        -      3346496.088          482		1
  0  00      400     3213        -        -      3352622.480          483		1
  0  00      330     2548        -        -      3368127.904          484		1
  0  00      357     2827        -        -      3369468.000          485		1
  0  00     1139     8061        -        -      3375184.576          486		1
  0  00      325     2605        -        -      3375320.016          487		1
  0  00      534     4242        -        -      3382185.312          488		1
  0  00      426     3125        -        -      3388553.560          489		1
  0  00      384     3094        -        -      3391994.616          490		1
  0  00      229     1632        -        -      3397481.720          491		1
  0  00      491     3773        -        -      3406549.104          492		1
  0  00      261     2062        -        -      3407121.048          493		1
  0  00      522     4312        -        -      3410285.536          494		1
  0  00      450     3589        -        -      3415039.152          495		1
  0  00      777     6306        -        -      3422518.952          496		1
  0  00      408     3245        -        -      3425726.336          497		1
  0  00      414     3134        -        -      3448789.552          498		1
  0  00      813     6337        -        -      3459675.568          499		1
  0  00      326     2605        -        -      3464988.320          500		1
  0  00      223     1563        -        -      3469948.976          501		1
  0  00      497     4116        -        -      3475107.888          502		1
  0  00      478     3702    957.0     46.0      3476851.776          503		1
  0  00      594     4645        -        -      3480632.864          505		1
  0  00      604     4867        -        -      3499912.192          506		1
  0  00      651     5210        -        -      3503196.264          507		1
  0  00      347     2592        -        -      3504496.144          508		1
  0  00      287     2120        -        -      3507281.080          509		1
  0  00      413     3265        -        -      3521316.936          510		1
  0  00      410     3073        -        -      3527974.568          511		1
  0  00      387     3082        -        -      3530705.224          512		1
  0  00      379     2881        -        -      3534985.560          513		1
  0  00      382     3133        -        -      3537047.600          514		1
  0  00      868     6806        -        -      3539006.808          515		1
  0  00      291     2205        -        -      3541286.264          516		1
  0  00      431     3413        -        -      3544774.224          517		1
  0  00      346     2520        -        -      3546415.752          518		1
  0  00      463     3638        -        -      3547302.384          519		1
  0  00      260     1965        -        -      3547474.320          520		1
  0  00      861     6961        -        -      3550518.344          521		1
  0  00      339     2862        -        -      3551415.672          522		1
  0  00      581     4636        -        -      3582207.592          523		1
  0  00      710     5627        -        -      3583892.944          524		1
  0  00      939     7542        -        -      3589508.176          525		1
  0  00      281     2112        -        -      3595338.800          526		1
  0  00      306     2500        -        -      3595584.400          527		1
  0  00      546     4605        -        -      3626170.384          528		1
  0  00      271     2120        -        -      3626773.712          529		1
  0  00      645     5099        -        -      3642398.208          530		1
  0  00      339     2618        -        -      3644139.392          531		1
  0  00      338     2644        -        -      3646860.208          532		1
  0  00      265     2108        -        -      3654634.840          533		1
  0  00      492     3667        -        -      3655252.432          534		1
  0  00      385     3107        -        -      3658615.424          535		1
  0  00      616     4930        -        -      3666390.128          536		1
  0  00      294     1974        -        -      3667676.104          537		1
  0  00      580     4456        -        -      3670063.056          538		1
  0  00      695     5632        -        -      3671384.016          539		1
  0  00      440     3564        -        -      3673889.840          540		1
  0  00      682     5416        -        -      3676592.040          541		1
  0  00      714     5690        -        -      3689788.248          542		1
  0  00      457     3537        -        -      3704429.552          543		1
  0  00      242     1944        -        -      3710146.800          544		1
  0  00      309     2295        -        -      3731420.304          545		1
  0  00      345     2710        -        -      3742521.880          546		1
  0  00      290     2283        -        -      3743629.936          547		1
  0  00      401     3111        -        -      3747384.648          548		1
  0  00      527     4238        -        -      3756194.480          549		1
  0  00      210     1569        -        -      3757114.776          550		1
  0  00      204     1549        -        -      3771436.216          551		1
  0  00      216     1660        -        -      3784693.192          552		1
  0  00      374     2897        -        -      3801174.176          553		1
  0  00      261     1771        -        -      3804069.752          554		1
  0  00      206     1601        -        -      3809109.816          555		1
  0  00      753     6020        -        -      3810060.048          556		1
  0  00      414     3293        -        -      3819874.240          557		1
  0  00      782     6179        -        -      3823834.936          558		1
  0  00      343     2628        -        -      3833677.832          559		1
  0  00      308     2253        -        -      3842357.656          560		1
  0  00      197     1547        -        -      3843150.920          561		1
  0  00      263     2109        -        -      3868840.128          562		1
  0  00      419     3043        -        -      3869930.280          563		1
  0  00      246     1770        -        -      3872273.752          564		1
  0  00      600     4647        -        -      3875986.768          565		1
  0  00      700     5462        -        -      3884323.256          566		1
  0  00      765     6089        -        -      3885964.008          567		1
  0  00      415     3266        -        -      3901009.904          568		1
  0  00      394     3433        -        -      3907373.152          569		1
  0  00      381     3153        -        -      3910503.376          570		1
  0  00      511     4158        -        -      3910735.496          571		1
  0  00      395     3167        -        -      3910791.632          572		1
  0  00      564     4539        -        -      3914112.504          573		1
  0  00      443     3530        -        -      3919830.296          574		1
  0  00      340     2592        -        -      3921251.192          575		1
