//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 15:00:53 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00       45      549        -        -         1275.768           86		1
  0  00       56      501        -        -         1287.128           88		1
  0  00       53      523        -        -         1385.920           89		1
  0  00       43      485        -        -         1401.768           90		1
  0  00       39      515        -        -         1413.064           92		1
  0  00       39      440        -        -         1431.640           93		1
  0  00       52      427        -        -         1459.240           94		1
  0  00       49      548        -        -         1475.872           96		1
  0  00       50      462        -        -         1498.408           97		1
  0  00       52      521        -        -         1519.888          100		1
  0  00       45      468        -        -         1539.040          102		1
  0  00       55      499        -        -         1551.744          103		1
  0  00       53      470        -        -         1564.160          104		1
  0  00       51      465        -        -         1591.344          105		1
  0  00       80      512        -        -         1616.912          109		1
  0  00       43      522        -        -         1649.816          110		1
  0  00       62      472        -        -         1694.536          112		1
  0  00       45      451        -        -         1708.048          113		1
  0  00       46      531        -        -         1732.352          115		1
  0  00       49      478        -        -         1743.816          117		1
  0  00       45      546        -        -         1754.376          118		1
  0  00       59      545        -        -         1781.120          119		1
  0  00       42      521        -        -         1828.256          120		1
  0  00       42      537        -        -         1852.792          121		1
  0  00       46      470        -        -         1863.352          122		1
  0  00       51      454        -        -         1873.888          124		1
  0  00       63      491        -        -         1893.720          128		1
  0  00       42      463        -        -         1910.064          129		1
  0  00       61      513        -        -         1945.224          132		1
  0  00       41      518        -        -         1991.544          133		1
  0  00       45      566        -        -         2037.440          134		1
  0  00       26      513        -        -         2059.728          136		1
  0  00       46      526        -        -         2075.752          138		1
  0  00       40      517        -        -         2109.488          140		1
  0  00       41      490        -        -         2139.656          141		1
  0  00       43      505        -        -         2251.808          142		1
  0  00       52      507    930.5     16.5         2270.384          143		1
  0  00       57      480        -        -         2282.632          145		1
  0  00       51      718        -        -         2318.784          146		1
  0  00       51      491        -        -         2331.672          148		1
  0  00       47      493        -        -         2342.424          149		1
  0  00       46      646        -        -         2358.184          152		1
  0  00       48      565        -        -         2376.280          154		1
  0  00       37      501        -        -         2399.504          155		1
  0  00       48      516        -        -         2415.168          156		1
  0  00       53      508        -        -         2431.056          160		1
  0  00       54      552    685.0     12.5         2460.120          162		1
  0  00       51      471        -        -         2482.448          165		1
  0  00       39      523        -        -         2500.728          166		1
  0  00       42      468        -        -         2526.208          167		1
  0  00       44      499        -        -         2580.232          169		1
  0  00       40      508        -        -         2609.896          170		1
  0  00       39      508        -        -         2626.232          171		1
  0  00       46      885    565.5      6.0         2644.824          172		1
  0  00       46      503        -        -         2670.672          174		1
  0  00       39      451        -        -         2683.320          177		1
  0  00       57      478        -        -         2699.168          178		1
  0  00       55      438        -        -         2716.880          179		1
  0  00       40      467        -        -         2744.016          180		1
  0  00       54      476        -        -         2762.568          181		1
  0  00       51      993    844.0      8.5         2774.216          182		1
  0  00       44      508        -        -         2823.592          187		1
  0  00       54      507        -        -         2842.712          188		1
  0  00       55      477   1585.5     15.5         2860.944          190		1
  0  00       45      472        -        -         2879.096          193		1
  0  00       50      526        -        -         2907.864          196		1
  0  00       40      474        -        -         2919.416          197		1
  0  00       45      480        -        -         2946.016          199		1
  0  00       54      534        -        -         2963.480          202		1
  0  00       44      471        -        -         3006.336          203		1
  0  00       55      506        -        -         3044.120          205		1
  0  00       51      447        -        -         3059.552          207		1
  0  00       54      993        -        -         3078.936          212		1
  0  00       51      499        -        -         3110.776          214		1
  0  00       57      477        -        -         3160.024          216		1
  0  00       40      508        -        -         3181.648          218		1
  0  00       42      447        -        -         3215.928          219		1
  0  00       63      530        -        -         3231.880          221		1
  0  00       53      524        -        -         3243.352          222		1
  0  00       50      484        -        -         3275.304          223		1
  0  00       51      501    652.5     34.5         3287.168          224		1
  0  00       52      527        -        -         3323.000          226		1
  0  00       45      462        -        -         3336.808          228		1
  0  00       46      502        -        -         3371.960          230		1
  0  00       44      663        -        -         3414.048          231		1
  0  00       49      463        -        -         3437.976          233		1
  0  00       49      514        -        -         3449.272          235		1
  0  00       60      562        -        -         3466.192          238		1
  0  00       52      982        -        -         3492.160          239		1
  0  00       42      511    825.5     32.0         3513.504          240		1
  0  00       49      516        -        -         3530.640          242		1
  0  00       53      486        -        -         3546.512          244		1
  0  00       62      485        -        -         3584.104          246		1
  0  00       39      403        -        -         3604.224          249		1
  0  00       40      534        -        -         3621.744          250		1
  0  00       46      530   1732.5     19.5         3643.528          252		1
  0  00       44      494        -        -         3666.536          254		1
  0  00       50      542        -        -         3678.824          257		1
  0  00       48      430        -        -         3690.736          260		1
  0  00       51      513   1704.5     23.5         3702.008          262		1
  0  00       39      483        -        -         3715.824          264		1
  0  00       51      459        -        -         3733.784          266		1
  0  00       47      501        -        -         3761.672          267		1
  0  00       52      517        -        -         3777.544          268		1
  0  00       46      490        -        -         3814.352          271		1
  0  00       58      605        -        -         3831.944          273		1
  0  00       51      430        -        -         3848.760          274		1
  0  00       63      500        -        -         3864.432          275		1
  0  00       43      512        -        -         3925.456          277		1
  0  00       59      476        -        -         3948.376          279		1
  0  00       58      504        -        -         3980.232          280		1
  0  00       49      432        -        -         3994.240          281		1
  0  00       47      473        -        -         4014.592          282		1
  0  00       49      488        -        -         4027.496          284		1
  0  00       43      443        -        -         4046.000          285		1
  0  00       45      520        -        -         4088.680          286		1
  0  00       38      504        -        -         4114.824          287		1
  0  00       47      531        -        -         4136.368          289		1
  0  00       53      487        -        -         4165.088          291		1
  0  00       56      468        -        -         4175.608          292		1
  0  00       46      516        -        -         4208.104          294		1
  0  00       52      522        -        -         4229.840          296		1
  0  00       59      540   1261.0     26.0         4244.040          297		1
  0  00       50      988        -        -         4265.912          301		1
  0  00       62      468        -        -         4310.776          305		1
  0  00       39      469   1512.5     15.0         4331.920          306		1
  0  00       52      510        -        -         4352.672          309		1
  0  00       43      544        -        -         4407.832          311		1
  0  00       54      509        -        -         4427.920          314		1
  0  00       50      474        -        -         4454.056          315		1
  0  00       48      484        -        -         4485.600          319		1
  0  00       50      526        -        -         4507.744          321		1
  0  00       49      506        -        -         4522.200          322		1
  0  00       45      479        -        -         4602.280          323		1
  0  00       51      662        -        -         4628.672          324		1
  0  00       42      486        -        -         4645.008          327		1
  0  00       51      519        -        -         4659.784          329		1
  0  00       42      476        -        -         4690.264          331		1
  0  00       51      507        -        -         4709.432          334		1
  0  00       45      504        -        -         4747.168          335		1
  0  00       37      532        -        -         4757.648          337		1
  0  00       35      493        -        -         4770.152          338		1
  0  00       40      519        -        -         4830.320          339		1
  0  00       40      480        -        -         4897.656          340		1
  0  00       45      480        -        -         4922.136          341		1
  0  00       43      494        -        -         4935.528          344		1
  0  00       43      435        -        -         4958.776          346		1
  0  00       44      490        -        -         4973.736          348		1
  0  00       46      526        -        -         4995.640          350		1
  0  00       42      480   1636.5     22.5         5013.128          351		1
  0  00       54      741        -        -         5038.504          353		1
  0  00       52      517        -        -         5053.896          357		1
  0  00       51      472        -        -         5070.112          358		1
  0  00       40      511        -        -         5098.088          359		1
  0  00       35      461   1773.0     37.5         5123.344          363		1
  0  00       48      459        -        -         5160.192          365		1
  0  00       59      538        -        -         5183.848          368		1
  0  00       44      502        -        -         5197.288          371		1
  0  00       51      469        -        -         5218.144          372		1
  0  00       46      576        -        -         5229.848          374		1
  0  00       53      505        -        -         5246.672          376		1
  0  00       50      552        -        -         5281.480          378		1
  0  00       37      481        -        -         5300.592          379		1
  0  00       48      458        -        -         5312.440          381		1
  0  00       58      487   1291.5     15.5         5323.960          384		1
  0  00       49      511        -        -         5336.216          387		1
  0  00       49      535        -        -         5363.664          388		1
  0  00       43      692        -        -         5395.632          389		1
  0  00       32      506        -        -         5417.784          391		1
  0  00       44      528        -        -         5441.368          394		1
  0  00       51      434        -        -         5475.088          395		1
  0  00       53      602        -        -         5498.128          396		1
  0  00       54      510        -        -         5528.296          397		1
  0  00       45      554        -        -         5579.408          399		1
  0  00       55      500        -        -         5613.144          401		1
  0  00       42      475        -        -         5668.360          403		1
  0  00       50      529        -        -         5678.872          404		1
  0  00       42      524        -        -         5697.208          407		1
  0  00       45      517        -        -         5730.968          411		1
  0  00       51      558        -        -         5748.616          413		1
  0  00       51      501        -        -         5796.496          416		1
  0  00       55      434        -        -         5816.968          417		1
  0  00       49      547        -        -         5845.136          418		1
  0  00       41      549        -        -         5868.336          420		1
  0  00       35      507        -        -         5899.864          421		1
  0  00       43      499        -        -         5918.328          424		1
  0  00       61      445        -        -         5931.424          426		1
  0  00       49      553        -        -         5960.568          427		1
  0  00       42      499   1656.0     18.5         5978.064          428		1
  0  00       57      534        -        -         5995.928          430		1
  0  00       52      461        -        -         6012.760          431		1
  0  00       52      479        -        -         6026.736          432		1
  0  00       37      532        -        -         6039.192          435		1
  0  00       56      491        -        -         6069.032          436		1
  0  00       60      511        -        -         6084.552          437		1
  0  00       50      489        -        -         6096.168          438		1
  0  00       63      510        -        -         6125.848          440		1
  0  00       44      550        -        -         6154.656          441		1
  0  00       57      498        -        -         6175.736          442		1
  0  00       50      510        -        -         6189.888          444		1
  0  00       51      529        -        -         6215.024          445		1
  0  00       54      484        -        -         6236.600          446		1
  0  00       47      518        -        -         6263.736          449		1
  0  00       55      500        -        -         6305.592          452		1
  0  00       41      528   1661.0     46.0         6330.536          453		1
  0  00       42      440        -        -         6343.272          456		1
  0  00       61      500        -        -         6369.432          457		1
  0  00       40      480        -        -         6381.584          460		1
  0  00       41      521        -        -         6412.888          461		1
  0  00       44      546        -        -         6451.448          464		1
  0  00       46      491        -        -         6467.080          465		1
  0  00       52      502        -        -         6510.968          468		1
  0  00       41      670        -        -         6522.312          469		1
  0  00       45      516        -        -         6542.128          473		1
  0  00       49      703        -        -         6566.104          474		1
  0  00       39      486        -        -         6609.888          476		1
  0  00       49      654        -        -         6621.608          477		1
  0  00       50      497        -        -         6635.536          478		1
  0  00       52      484        -        -         6670.200          480		1
  0  00       52      534    788.0     11.0         6723.864          481		1
  0  00       43      518        -        -         6740.696          486		1
  0  00       49      494        -        -         6777.704          487		1
  0  00       46      507        -        -         6790.984          488		1
  0  00       62      496        -        -         6803.768          490		1
  0  00       60     1020        -        -         6821.592          492		1
  0  00       48      535        -        -         6834.112          494		1
  0  00       54      520   1937.0     20.5         6847.576          496		1
  0  00       63      604        -        -         6866.840          499		1
  0  00       51      485        -        -         6882.312          500		1
  0  00       58      534        -        -         6925.080          501		1
  0  00       49      466        -        -         6936.416          502		1
  0  00       37      512        -        -         6952.520          503		1
  0  00       55     1065    580.0     13.0         6973.312          504		1
  0  00       39      494        -        -         7008.720          507		1
  0  00       45      515   1529.5     15.0         7037.864          508		1
  0  00       47      437        -        -         7057.248          510		1
  0  00       43      492        -        -         7071.464          513		1
  0  00       42      526        -        -         7085.912          514		1
  0  00       53      489        -        -         7101.368          515		1
  0  00       37      510        -        -         7119.464          519		1
  0  00       50      505        -        -         7140.656          520		1
  0  00       44      518        -        -         7168.680          521		1
  0  00       43      505        -        -         7183.096          523		1
  0  00       58      538   1418.0     24.5         7226.512          524		1
  0  00       31      512        -        -         7265.832          527		1
  0  00       50      486        -        -         7313.720          529		1
  0  00       53      505   1935.0     21.0         7325.744          530		1
  0  00       50      504        -        -         7337.640          532		1
  0  00       55      469        -        -         7363.216          533		1
  0  00       51      483        -        -         7375.672          534		1
  0  00       60      466        -        -         7388.296          535		1
  0  00       49      502        -        -         7427.688          536		1
  0  00       50      548        -        -         7441.280          538		1
  0  00       45      515        -        -         7462.840          540		1
  0  00       45      512        -        -         7473.992          541		1
  0  00       48      513        -        -         7494.792          542		1
  0  00       33      483        -        -         7512.648          544		1
  0  00       58      510    768.0     14.0         7537.584          547		1
  0  00       58      720        -        -         7569.184          551		1
  0  00       44      453        -        -         7595.144          553		1
  0  00       65      449        -        -         7616.368          554		1
  0  00       61     1018        -        -         7631.352          555		1
  0  00       51      524        -        -         7645.512          558		1
  0  00       52      507        -        -         7683.720          559		1
  0  00       47      467        -        -         7703.104          562		1
  0  00       50      487   1340.5     21.0         7730.400          564		1
  0  00       64      519        -        -         7743.016          566		1
  0  00       45      469        -        -         7772.664          567		1
  0  00       34      524   1667.0     12.5         7786.848          568		1
  0  00       56      489        -        -         7797.976          570		1
  0  00       44      474        -        -         7816.992          573		1
  0  00       61      479        -        -         7839.088          575		1
  0  00       37      500    668.0     10.0         7850.968          576		1
  0  00       33      595        -        -         7861.672          579		1
  0  00       47      519        -        -         7877.144          580		1
  0  00       46      537        -        -         7894.912          583		1
  0  00       43      513        -        -         7909.984          585		1
  0  00       43      483        -        -         7935.016          586		1
  0  00       61      656        -        -         7958.464          589		1
  0  00       56      526        -        -         7983.000          590		1
  0  00       43      459        -        -         8000.264          592		1
  0  00       55      506        -        -         8011.304          594		1
  0  00       37      589        -        -         8043.384          595		1
  0  00       62      504        -        -         8074.184          596		1
  0  00       51      563        -        -         8103.816          597		1
  0  00       45      512   1329.5     23.0         8121.464          601		1
  0  00       48      474        -        -         8143.720          605		1
  0  00       44      544   1220.5     17.5         8175.896          606		1
  0  00       51      480        -        -         8242.920          608		1
  0  00       51      810        -        -         8256.672          609		1
  0  00       67     1176        -        -         8282.528          613		1
  0  00       42      511        -        -         8295.856          615		1
  0  00       47      533        -        -         8310.448          616		1
  0  00       49      497        -        -         8326.104          618		1
  0  00       39      545        -        -         8346.872          619		1
  0  00       43      696    542.5     12.5         8362.600          622		1
  0  00       58      511        -        -         8430.624          625		1
  0  00       43      484        -        -         8465.432          626		1
  0  00       44      506        -        -         8478.704          627		1
  0  00       58      489        -        -         8506.328          629		1
  0  00       37      481        -        -         8516.856          631		1
  0  00       65      480        -        -         8540.344          632		1
  0  00       50      475        -        -         8551.560          633		1
  0  00       42      471        -        -         8582.072          635		1
  0  00       54      474        -        -         8600.064          636		1
  0  00       48      436        -        -         8625.680          638		1
  0  00       44      517        -        -         8658.672          640		1
  0  00       53      490   1277.5     25.0         8675.352          641		1
  0  00       49      477        -        -         8692.608          643		1
  0  00       60      488    892.0     24.5         8713.128          645		1
  0  00       60      506        -        -         8724.976          647		1
  0  00       45      459        -        -         8784.976          649		1
  0  00       58      493        -        -         8804.360          650		1
  0  00       43      546        -        -         8818.152          651		1
  0  00       44      483   1262.0     16.0         8835.552          653		1
  0  00       54      476        -        -         8849.608          655		1
  0  00       46      502        -        -         8863.312          656		1
  0  00       41      683        -        -         8884.176          658		1
  0  00       47      492        -        -         8906.992          659		1
  0  00       49      485        -        -         8948.496          660		1
  0  00       56      495        -        -         8961.880          662		1
  0  00       54      478        -        -         8977.432          663		1
  0  00       53      531        -        -         9023.656          664		1
  0  00       44      497        -        -         9034.632          665		1
  0  00       44      490        -        -         9049.064          667		1
  0  00       55      939        -        -         9060.184          668		1
  0  00       41      464        -        -         9076.472          669		1
  0  00       39      476        -        -         9092.168          671		1
  0  00       51      524        -        -         9125.712          674		1
  0  00       48      521        -        -         9160.944          678		1
  0  00       36      467        -        -         9183.848          681		1
  0  00       41      508        -        -         9206.960          682		1
  0  00       44      494        -        -         9276.992          684		1
  0  00       54      530        -        -         9293.856          686		1
  0  00       46      562        -        -         9311.480          689		1
  0  00       39      487        -        -         9338.624          693		1
  0  00       50      504        -        -         9383.496          694		1
  0  00       42      526        -        -         9406.272          696		1
  0  00       62      673        -        -         9445.064          698		1
  0  00       46      512        -        -         9512.592          700		1
  0  00       43      476        -        -         9535.656          703		1
  0  00       40      478        -        -         9564.784          705		1
  0  00       49      481        -        -         9598.048          706		1
  0  00       54      496        -        -         9612.056          707		1
  0  00       57      431        -        -         9629.072          709		1
  0  00       59      791    551.5     18.0         9648.072          710		1
  0  00       44      464        -        -         9661.312          712		1
  0  00       52      496        -        -         9690.824          714		1
  0  00       51      529        -        -         9720.936          715		1
  0  00       52     1162   1406.0     40.0         9743.832          717		1
  0  00       43      508        -        -         9778.040          721		1
  0  00       55      494        -        -         9834.000          722		1
  0  00       50      521        -        -         9850.744          724		1
  0  00       48      469        -        -         9877.432          726		1
  0  00       48      516        -        -         9896.944          728		1
  0  00       49      505        -        -         9919.616          729		1
  0  00       43      493        -        -         9948.128          731		1
  0  00       41      727        -        -         9967.240          732		1
  0  00       41      475        -        -         9989.288          734		1
  0  00       45      522        -        -        10000.544          735		1
  0  00       36      545        -        -        10013.688          736		1
  0  00       52      486        -        -        10065.704          738		1
  0  00       37      460        -        -        10082.064          740		1
  0  00       50      708        -        -        10100.304          741		1
  0  00       45      552        -        -        10130.168          742		1
  0  00       47      470        -        -        10164.016          744		1
  0  00       55      523        -        -        10189.936          745		1
  0  00       45      531        -        -        10201.472          747		1
  0  00       43      523        -        -        10233.368          748		1
  0  00       39      490        -        -        10254.120          749		1
  0  00       50      500        -        -        10268.416          750		1
  0  00       42      504   1337.0     21.0        10306.208          751		1
  0  00       51      469        -        -        10348.376          754		1
  0  00       50      507        -        -        10379.192          755		1
  0  00       55      504        -        -        10407.352          756		1
  0  00       40      758   1854.5     21.5        10424.384          757		1
  0  00       47      517        -        -        10446.336          760		1
  0  00       51      506        -        -        10458.544          761		1
  0  00       42      674        -        -        10469.584          763		1
  0  00       37      460        -        -        10505.328          765		1
  0  00       54      480        -        -        10533.448          767		1
  0  00       67      516    959.0     19.0        10551.888          768		1
  0  00       54      512        -        -        10566.088          770		1
  0  00       59      451        -        -        10577.912          771		1
  0  00       43      544        -        -        10610.536          773		1
  0  00       55      528        -        -        10665.792          777		1
  0  00       50      442        -        -        10800.984          780		1
  0  00       38      812        -        -        10812.248          781		1
  0  00       49      471        -        -        10834.448          782		1
  0  00       47      523        -        -        10850.672          784		1
  0  00       38      497        -        -        10888.680          786		1
  0  00       60      509        -        -        10914.272          788		1
  0  00       32      502        -        -        10930.488          789		1
  0  00       42      543        -        -        10950.472          790		1
  0  00       46      493        -        -        10979.752          792		1
  0  00       56      657        -        -        10995.160          796		1
  0  00       45      470        -        -        11034.208          797		1
  0  00       45      556    732.0     15.0        11045.744          798		1
  0  00       65      471        -        -        11057.456          801		1
  0  00       56      482        -        -        11074.160          804		1
  0  00       44      564        -        -        11100.168          806		1
  0  00       48      459        -        -        11117.720          807		1
  0  00       44      434        -        -        11137.112          808		1
  0  00       32      570        -        -        11152.656          809		1
  0  00       58      495   1780.5     23.5        11170.432          811		1
  0  00       41      500        -        -        11181.224          814		1
  0  00       51      532        -        -        11192.040          816		1
  0  00       45      478   1886.5     26.0        11214.528          817		1
  0  00       55      520        -        -        11233.760          819		1
  0  00       44      476        -        -        11289.160          821		1
  0  00       48      509        -        -        11338.400          822		1
  0  00       40      522        -        -        11358.968          824		1
  0  00       51      481        -        -        11370.048          826		1
  0  00       40      556   1089.0     22.0        11387.464          827		1
  0  00       49      519        -        -        11401.288          829		1
  0  00       39      474        -        -        11422.112          830		1
  0  00       52      503        -        -        11436.856          834		1
  0  00       53      504        -        -        11462.704          835		1
  0  00       55      472        -        -        11500.768          836		1
  0  00       48      407   1396.5     25.5        11515.648          837		1
  0  00       43      512        -        -        11528.360          840		1
  0  00       53      516        -        -        11551.848          842		1
  0  00       46      504        -        -        11584.120          844		1
  0  00       56      780        -        -        11609.976          845		1
  0  00       45      513        -        -        11652.928          847		1
  0  00       40      536        -        -        11713.648          849		1
  0  00       56      499        -        -        11729.640          851		1
  0  00       49      529        -        -        11744.064          852		1
  0  00       49      478        -        -        11774.064          853		1
  0  00       54      504        -        -        11794.168          854		1
  0  00       49      491        -        -        11819.976          855		1
  0  00       48      508        -        -        11843.040          856		1
  0  00       55      477        -        -        11855.232          857		1
  0  00       52      463        -        -        11866.360          858		1
  0  00       42      493        -        -        11880.552          861		1
  0  00       43      444        -        -        11898.504          862		1
  0  00       56      526        -        -        11910.816          864		1
  0  00       40      461        -        -        11935.616          866		1
  0  00       44      574        -        -        11994.728          867		1
  0  00       54      480        -        -        12009.472          868		1
  0  00       43      468        -        -        12032.416          870		1
  0  00       45      524        -        -        12051.024          872		1
  0  00       34      549        -        -        12069.664          874		1
  0  00       45      464   1998.5     17.0        12096.216          876		1
  0  00       58      493        -        -        12149.832          879		1
  0  00       39      474        -        -        12172.144          881		1
  0  00       49      527        -        -        12193.128          883		1
  0  00       41      482        -        -        12212.512          885		1
  0  00       43      462        -        -        12235.776          888		1
  0  00       53      587    594.0      8.5        12246.584          889		1
  0  00       51      507   1775.5     24.5        12275.352          892		1
  0  00       40      533        -        -        12292.720          895		1
  0  00       53      498        -        -        12305.424          896		1
  0  00       43      478        -        -        12319.808          900		1
  0  00       38      469        -        -        12343.208          901		1
  0  00       52      489        -        -        12357.632          902		1
  0  00       38      461        -        -        12371.480          903		1
  0  00       46      515   1397.5     18.0        12390.032          904		1
  0  00       70      965        -        -        12405.960          907		1
  0  00       46      555        -        -        12428.424          908		1
  0  00       44      509        -        -        12440.552          911		1
  0  00       49      490        -        -        12456.384          914		1
  0  00       43      512        -        -        12511.560          915		1
  0  00       50      496        -        -        12525.040          917		1
  0  00       43      462   1408.0     26.0        12556.584          918		1
  0  00       39      530        -        -        12571.040          921		1
  0  00       39      484        -        -        12590.744          925		1
  0  00       35      531        -        -        12605.072          928		1
  0  00       49      483        -        -        12621.072          930		1
  0  00       40      485        -        -        12634.768          932		1
  0  00       39      475        -        -        12677.360          934		1
  0  00       41      453        -        -        12703.280          936		1
  0  00       62      475        -        -        12714.584          937		1
  0  00       53      563        -        -        12727.696          940		1
  0  00       46      533   1712.5     21.5        12773.328          942		1
  0  00       66      952        -        -        12794.736          944		1
  0  00       46      478        -        -        12810.184          945		1
  0  00       42      465        -        -        12837.360          947		1
  0  00       46      491        -        -        12860.152          948		1
  0  00       56      488        -        -        12872.760          949		1
  0  00       55      521        -        -        12887.936          951		1
  0  00       49      500        -        -        12907.088          952		1
  0  00       45      523        -        -        12936.880          955		1
  0  00       55      478        -        -        12959.112          957		1
  0  00       43      484        -        -        12972.080          958		1
  0  00       48      514        -        -        12987.072          959		1
  0  00       42      510        -        -        12997.568          962		1
  0  00       41      537        -        -        13008.224          963		1
  0  00       74      573        -        -        13031.808          966		1
  0  00       45      473        -        -        13067.288          967		1
  0  00       53      508        -        -        13080.096          968		1
  0  00       56      544        -        -        13108.688          970		1
  0  00       42      456        -        -        13137.976          971		1
  0  00       54     1078        -        -        13154.840          975		1
  0  00       45      533        -        -        13174.472          977		1
  0  00       57      519        -        -        13212.552          978		1
  0  00       43      481        -        -        13223.136          979		1
  0  00       51      514        -        -        13255.320          980		1
  0  00       46      458        -        -        13266.000          981		1
  0  00       41      520        -        -        13283.688          984		1
  0  00       44      508   1108.5     13.5        13305.592          986		1
  0  00       58     1107        -        -        13322.712          989		1
  0  00       53      528        -        -        13351.736          990		1
  0  00       46      521        -        -        13393.280          991		1
  0  00       44      577        -        -        13409.432          993		1
  0  00       48      459    813.5     38.5        13422.504          994		1
  0  00       42      505        -        -        13442.336          998		1
  0  00       42      483        -        -        13469.912          999		1
  0  00       47      501        -        -        13496.904         1000		1
  0  00       53      486   1401.0     25.5        13532.264         1002		1
  0  00       70      991        -        -        13550.856         1006		1
  0  00       47      508        -        -        13606.120         1007		1
  0  00       56      514        -        -        13621.768         1010		1
  0  00       58      461        -        -        13645.792         1012		1
  0  00       42      514    970.5     20.5        13661.792         1013		1
  0  00       60      505        -        -        13696.720         1015		1
  0  00       53      681        -        -        13719.064         1016		1
  0  00       48      500        -        -        13732.944         1018		1
  0  00       40      472        -        -        13743.688         1019		1
  0  00       45      729        -        -        13789.456         1020		1
  0  00       54      464        -        -        13810.152         1021		1
  0  00       42      487        -        -        13840.752         1022		1
  0  00       50      517        -        -        13860.264         1024		1
  0  00       60      460        -        -        13883.808         1026		1
  0  00       43      586        -        -        13895.616         1027		1
  0  00       45      489   1030.5     25.0        13928.944         1029		1
  0  00       40      478        -        -        13939.512         1033		1
  0  00       65     1445        -        -        13977.960         1036		1
  0  00       59      459        -        -        13999.920         1037		1
  0  00       43      477        -        -        14018.024         1041		1
  0  00       51      476        -        -        14037.544         1042		1
  0  00       68      471   1606.5     24.0        14080.112         1044		1
  0  00       47      542        -        -        14098.312         1046		1
  0  00       58      500        -        -        14124.016         1048		1
  0  00       47      651        -        -        14139.576         1049		1
  0  00       53      456        -        -        14171.632         1050		1
