//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 15:09:53 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      197     1492        -        -       655206.440           80		1
  0  00      205     1470        -        -       656525.864           81		1
  0  00      451     3649        -        -       665161.808           82		1
  0  00      194     1790        -        -       665421.680           83		1
  0  00      515     4039        -        -       670883.928           84		1
  0  00      519     4036        -        -       685531.048           85		1
  0  00      540     4346        -        -       691114.056           86		1
  0  00      274     1929        -        -       712593.088           87		1
  0  00      296     2483        -        -       717199.832           88		1
  0  00      394     3028        -        -       720038.688           89		1
  0  00      293     2369        -        -       722051.616           90		1
  0  00      287     2519        -        -       774710.040           91		1
  0  00      401     3103        -        -       783304.480           92		1
  0  00      325     2484        -        -       787636.848           93		1
  0  00      231     1970        -        -       790783.328           94		1
  0  00      388     2945        -        -       791751.936           95		1
  0  00      696     5627        -        -       796534.040           96		1
  0  00      201     1470        -        -       800606.712           97		1
  0  00      273     2235        -        -       814414.536           98		1
  0  00      251     2005        -        -       823085.824           99		1
  0  00      607     4795        -        -       824640.296          100		1
  0  00      281     2202        -        -       827197.024          101		1
  0  00      218     1498        -        -       833969.536          102		1
  0  00      375     2907        -        -       846951.208          103		1
  0  00      379     3111        -        -       855057.176          104		1
  0  00      631     5079        -        -       856235.136          105		1
  0  00      204     1465        -        -       867389.672          106		1
  0  00      684     5425        -        -       879930.992          107		1
  0  00      250     1974        -        -       907356.120          108		1
  0  00      803     6396        -        -       907845.280          109		1
  0  00      350     2935        -        -       927741.032          110		1
  0  00      407     2915        -        -       929119.584          111		1
  0  00      368     2969        -        -       934763.816          112		1
  0  00      360     2938        -        -       941305.824          113		1
  0  00      546     4397        -        -       942816.048          114		1
  0  00      792     6214        -        -       961802.112          115		1
  0  00      195     1597        -        -       985529.272          116		1
  0  00      445     3467        -        -      1007427.592          117		1
  0  00      488     4016        -        -      1012984.688          118		1
  0  00      263     2212        -        -      1024365.688          119		1
  0  00      311     2445        -        -      1036448.152          120		1
  0  00      427     3431        -        -      1050836.528          121		1
  0  00      738     5943        -        -      1061998.752          122		1
  0  00      265     2003        -        -      1075043.296          123		1
  0  00      535     4264        -        -      1075830.584          124		1
  0  00      678     5324        -        -      1077435.712          125		1
  0  00      184     1693        -        -      1120324.528          126		1
  0  00      334     2586        -        -      1125010.152          127		1
  0  00      412     3358        -        -      1133283.424          128		1
  0  00      471     3725        -        -      1146112.824          129		1
  0  00      175     1502        -        -      1176652.976          130		1
  0  00      330     2604        -        -      1180507.936          131		1
  0  00      437     3323        -        -      1181395.112          132		1
  0  00      372     2951        -        -      1190013.064          133		1
  0  00      194     1471        -        -      1193642.176          134		1
  0  00      239     2041        -        -      1201261.712          135		1
  0  00      351     2693        -        -      1205162.872          136		1
  0  00      251     1891        -        -      1232408.560          137		1
  0  00      674     5321        -        -      1254525.416          138		1
  0  00      436     3331        -        -      1269270.928          139		1
  0  00      350     2782        -        -      1271456.336          140		1
  0  00      437     3526        -        -      1277522.816          141		1
  0  00      260     1980        -        -      1283210.536          142		1
  0  00      184     1485        -        -      1311946.968          143		1
  0  00      278     2130        -        -      1318149.608          144		1
  0  00      748     6045        -        -      1326575.056          145		1
  0  00      423     3361        -        -      1337720.400          146		1
  0  00      186     1470        -        -      1357164.880          147		1
  0  00      448     3740        -        -      1363397.592          148		1
  0  00      329     2492        -        -      1365142.472          149		1
  0  00      373     2906        -        -      1371052.912          150		1
  0  00      531     4243        -        -      1371446.896          151		1
  0  00      499     3868        -        -      1371869.128          152		1
  0  00      326     2456        -        -      1388031.856          153		1
  0  00      321     2421        -        -      1389140.176          154		1
  0  00      573     4489        -        -      1402242.320          155		1
  0  00      337     2446        -        -      1411288.072          156		1
  0  00      344     2641        -        -      1417587.448          157		1
  0  00      411     3018        -        -      1421898.400          158		1
  0  00      201     1700        -        -      1426051.472          159		1
  0  00      364     2868        -        -      1428375.136          160		1
  0  00      287     2185        -        -      1430240.168          161		1
  0  00      278     2113        -        -      1433996.672          162		1
  0  00      333     2650        -        -      1445491.752          163		1
  0  00      403     3276        -        -      1462975.176          164		1
  0  00      291     2115        -        -      1472911.128          165		1
  0  00      205     1452        -        -      1487423.920          166		1
  0  00      484     3998        -        -      1488334.200          167		1
  0  00      534     4390        -        -      1511013.432          168		1
  0  00      457     3807        -        -      1514290.720          169		1
  0  00      210     1883        -        -      1520820.344          170		1
  0  00      600     4845        -        -      1534589.656          171		1
  0  00      379     2928        -        -      1535109.952          172		1
  0  00      324     2547        -        -      1535524.480          173		1
  0  00      304     2456        -        -      1551619.992          174		1
  0  00      422     3194        -        -      1559409.720          175		1
  0  00      559     4362        -        -      1567830.264          176		1
  0  00      460     3366        -        -      1605644.616          177		1
  0  00      265     2328        -        -      1611723.592          178		1
  0  00      530     4564        -        -      1664482.488          179		1
  0  00      484     3780        -        -      1669753.032          181		1
  0  00      307     2393        -        -      1674040.720          182		1
  0  00      463     3731        -        -      1675202.424          183		1
  0  00      226     1690        -        -      1682870.808          184		1
  0  00      271     2272        -        -      1686661.784          185		1
  0  00      573     4601        -        -      1691229.432          186		1
  0  00      322     2752        -        -      1699288.240          187		1
  0  00      181     1485        -        -      1725471.592          188		1
  0  00      234     1879        -        -      1725702.472          189		1
  0  00      259     1954        -        -      1733617.344          190		1
  0  00      729     5794        -        -      1738153.000          191		1
  0  00      505     4210        -        -      1746538.768          192		1
  0  00      185     1451        -        -      1753922.776          193		1
  0  00      182     1502        -        -      1775770.160          194		1
  0  00      281     2038        -        -      1777615.448          195		1
  0  00      980     7585        -        -      1782770.832          196		1
  0  00      233     1668        -        -      1787631.888          197		1
  0  00      362     2808        -        -      1801199.832          198		1
  0  00      333     2464        -        -      1803982.184          199		1
  0  00      948     7352        -        -      1805224.472          200		1
  0  00      260     1934        -        -      1818183.648          201		1
  0  00      245     2004        -        -      1826985.888          202		1
  0  00      384     3136        -        -      1835128.208          203		1
  0  00      191     1513        -        -      1855713.496          204		1
  0  00      316     2440        -        -      1858117.000          205		1
  0  00      282     1912        -        -      1900013.704          206		1
  0  00      209     1427        -        -      1901892.712          207		1
  0  00      563     4536        -        -      1920431.176          208		1
  0  00      423     3311        -        -      1954708.992          209		1
  0  00      606     4676        -        -      1955165.600          210		1
  0  00      673     5108        -        -      1962662.464          211		1
  0  00      252     1884        -        -      1966683.776          212		1
  0  00      314     2421        -        -      1967513.576          213		1
  0  00      763     6072        -        -      1968154.136          214		1
  0  00      247     2013        -        -      1978985.624          215		1
  0  00      296     2331        -        -      1980316.064          216		1
  0  00      342     2705        -        -      2004769.848          217		1
  0  00      685     5158        -        -      2023130.320          218		1
  0  00      352     2863        -        -      2023366.072          219		1
  0  00      443     3512        -        -      2044625.176          220		1
  0  00      838     6673        -        -      2048063.976          221		1
  0  00      712     5730        -        -      2054379.680          222		1
  0  00      196     1493        -        -      2067621.872          223		1
  0  00      565     4329        -        -      2069831.056          224		1
  0  00      712     5579        -        -      2078038.008          225		1
  0  00      374     2865        -        -      2079611.504          226		1
  0  00      251     1918        -        -      2081790.352          227		1
  0  00     1327     8061        -        -      2090356.552          228		1
  0  00      538     4509        -        -      2097202.704          229		1
  0  00      434     3444        -        -      2106398.264          230		1
  0  00      251     2092        -        -      2114063.368          231		1
  0  00      504     3970        -        -      2117898.552          232		1
  0  00      745     5976        -        -      2118038.584          233		1
  0  00      190     1450        -        -      2132697.488          234		1
  0  00      258     1958        -        -      2138012.872          235		1
  0  00      177     1490        -        -      2139381.096          236		1
  0  00      273     2101        -        -      2142132.768          237		1
  0  00      202     1509        -        -      2147213.008          238		1
  0  00      365     2925        -        -      2149566.808          239		1
  0  00      375     2897        -        -      2156005.344          240		1
  0  00      322     2611        -        -      2158194.072          241		1
  0  00      789     6206        -        -      2161000.448          242		1
  0  00      232     2059        -        -      2162031.424          243		1
  0  00      188     1484        -        -      2171767.184          244		1
  0  00      808     6632        -        -      2180334.872          245		1
  0  00      418     3402        -        -      2205413.496          246		1
  0  00      244     1994        -        -      2215523.152          247		1
  0  00      321     2424        -        -      2224452.688          248		1
  0  00      347     2906        -        -      2241846.712          249		1
  0  00      195     1466        -        -      2245841.640          250		1
  0  00      410     3106        -        -      2246317.896          251		1
  0  00      240     1937        -        -      2253436.688          252		1
  0  00      618     4943        -        -      2264506.936          253		1
  0  00      199     1437        -        -      2283623.912          254		1
  0  00     1020     8061        -        -      2285304.720          255		1
  0  00      438     3745        -        -      2291808.664          256		1
  0  00      203     1582        -        -      2294101.360          257		1
  0  00      613     4891        -        -      2298618.192          258		1
  0  00      723     5851        -        -      2309565.960          259		1
  0  00      314     2421        -        -      2320354.920          260		1
  0  00     1081     8061        -        -      2351435.520          261		1
  0  00      266     1993        -        -      2359762.648          262		1
  0  00      533     4348        -        -      2378942.712          263		1
  0  00      398     3256        -        -      2388893.320          264		1
  0  00      433     3384        -        -      2389103.032          265		1
  0  00      376     2881        -        -      2391528.776          266		1
  0  00      251     1942        -        -      2401094.280          267		1
  0  00      367     2970        -        -      2402433.920          268		1
  0  00      406     3302        -        -      2435566.864          269		1
  0  00      329     2560        -        -      2449670.088          270		1
  0  00      264     1970        -        -      2458826.880          271		1
  0  00      321     2537        -        -      2460132.808          272		1
  0  00      523     4063        -        -      2478003.592          273		1
  0  00      244     1814        -        -      2512679.104          274		1
  0  00      401     3050        -        -      2524568.632          275		1
  0  00      310     2376        -        -      2539450.720          276		1
  0  00      189     1381        -        -      2553551.448          277		1
  0  00      185     1471        -        -      2553985.864          278		1
  0  00      619     5009        -        -      2561970.768          279		1
  0  00      310     2395        -        -      2563131.328          280		1
  0  00      274     2035        -        -      2573559.920          281		1
  0  00      318     2475        -        -      2573904.128          282		1
  0  00      801     6364        -        -      2591271.864          283		1
  0  00      940     7641        -        -      2591927.344          284		1
  0  00      497     3897        -        -      2605339.088          285		1
  0  00      456     3585        -        -      2606669.672          286		1
  0  00      211     1457        -        -      2608312.536          287		1
  0  00      272     1989        -        -      2609585.216          288		1
  0  00      552     4427        -        -      2623063.440          289		1
  0  00      238     1934        -        -      2623616.576          290		1
  0  00      631     5165        -        -      2628821.352          291		1
  0  00      203     1464        -        -      2631091.448          292		1
  0  00      379     2809        -        -      2633458.664          293		1
  0  00      852     6906        -        -      2635521.248          294		1
  0  00      560     4491        -        -      2642980.080          295		1
  0  00      477     3877        -        -      2646474.568          296		1
  0  00      252     2071        -        -      2647713.224          297		1
  0  00      317     2448        -        -      2650560.192          298		1
  0  00      368     2943        -        -      2652878.240          299		1
  0  00      456     3611        -        -      2664659.856          300		1
  0  00      590     4646        -        -      2666759.088          301		1
  0  00      466     3527        -        -      2681384.408          302		1
  0  00      290     2315        -        -      2697354.048          303		1
  0  00      243     1727        -        -      2705187.024          304		1
  0  00      384     2936        -        -      2706293.560          305		1
  0  00      616     4793        -        -      2707213.608          306		1
  0  00      622     4872        -        -      2715318.056          307		1
  0  00      620     4829        -        -      2715666.288          308		1
  0  00      306     2449        -        -      2733218.040          309		1
  0  00      447     3497        -        -      2776083.192          310		1
  0  00      352     2775        -        -      2776876.376          311		1
  0  00      296     2514        -        -      2793349.528          312		1
  0  00      544     4442        -        -      2810866.928          313		1
  0  00      462     3548        -        -      2812897.024          314		1
  0  00      472     3501        -        -      2820542.824          315		1
  0  00      218     1780        -        -      2825843.656          316		1
  0  00      460     3677        -        -      2839168.032          317		1
  0  00      462     4093        -        -      2839306.384          318		1
  0  00      328     2470        -        -      2839423.872          319		1
  0  00      255     1954        -        -      2848704.232          320		1
  0  00      609     4807        -        -      2864214.912          321		1
  0  00      242     1911        -        -      2874845.368          322		1
  0  00      507     3887        -        -      2876804.664          323		1
  0  00      317     2509        -        -      2903400.608          324		1
  0  00      261     2075        -        -      2904824.568          325		1
  0  00      370     2887        -        -      2907565.344          326		1
  0  00      177     1528        -        -      2913987.312          327		1
  0  00      193     1498        -        -      2916157.048          328		1
  0  00      314     2434        -        -      2944987.440          329		1
  0  00      236     1648        -        -      2946092.792          330		1
  0  00      506     4134        -        -      2963109.864          331		1
  0  00      444     3431        -        -      2977253.784          332		1
  0  00      271     2179        -        -      2994989.872          333		1
  0  00      604     4905        -        -      3017540.848          334		1
  0  00      454     3759        -        -      3017587.976          335		1
  0  00      279     1978        -        -      3023997.056          336		1
  0  00      534     4000        -        -      3073632.072          337		1
  0  00      175     1480        -        -      3080614.264          338		1
  0  00      589     4784        -        -      3090016.632          339		1
  0  00      485     3776        -        -      3091486.336          340		1
  0  00      506     4020        -        -      3098036.600          341		1
  0  00      674     5459        -        -      3098396.272          342		1
  0  00      311     2422        -        -      3108040.616          343		1
  0  00      433     3422        -        -      3136027.896          344		1
  0  00      192     1486        -        -      3136847.856          345		1
  0  00      497     3912        -        -      3157772.216          346		1
  0  00      764     6200        -        -      3164503.280          347		1
  0  00      708     5760        -        -      3199843.112          348		1
  0  00      408     3108        -        -      3205355.008          349		1
  0  00      402     3252        -        -      3205545.752          350		1
  0  00      250     1879        -        -      3211680.512          351		1
  0  00      505     4015        -        -      3212555.832          352		1
  0  00      645     5007        -        -      3216176.408          353		1
  0  00      677     5462        -        -      3218182.048          354		1
  0  00      415     3163        -        -      3218467.848          355		1
  0  00      313     2470        -        -      3246679.808          356		1
  0  00      190     1435        -        -      3259488.120          357		1
  0  00      213     1509        -        -      3279342.072          358		1
  0  00      201     1451        -        -      3280971.752          359		1
  0  00      195     1548        -        -      3282073.320          360		1
  0  00      257     1862        -        -      3296632.936          361		1
  0  00      420     3394        -        -      3301447.968          362		1
  0  00      202     1475        -        -      3306483.688          363		1
  0  00      436     3434        -        -      3311011.424          364		1
  0  00      299     2381        -        -      3312731.816          365		1
  0  00      327     2476        -        -      3317347.248          366		1
  0  00      190     1487        -        -      3336197.112          367		1
  0  00      539     4264        -        -      3338506.632          368		1
  0  00      281     2035        -        -      3339915.856          369		1
  0  00      331     2486        -        -      3351234.872          370		1
  0  00      207     1484        -        -      3363153.504          371		1
  0  00      304     2400        -        -      3363602.832          372		1
  0  00      270     1666        -        -      3367867.024          373		1
  0  00      384     2931        -        -      3376852.696          374		1
  0  00      371     2940        -        -      3389810.696          375		1
  0  00      264     1896        -        -      3394012.824          376		1
  0  00      496     4053        -        -      3397757.176          377		1
  0  00     1040     8061        -        -      3400050.288          378		1
  0  00      203     1508        -        -      3403329.688          379		1
  0  00      375     2930        -        -      3404728.808          380		1
  0  00      566     4466        -        -      3412343.352          381		1
  0  00      395     3057        -        -      3422819.664          382		1
  0  00      198     1465        -        -      3423423.208          383		1
  0  00      305     2420        -        -      3430222.656          384		1
  0  00      439     3554        -        -      3441913.904          385		1
  0  00      712     5809        -        -      3449513.824          386		1
  0  00      609     4972        -        -      3452013.384          387		1
  0  00      326     2449        -        -      3467906.184          388		1
  0  00      380     2986        -        -      3473505.896          389		1
  0  00      485     3795        -        -      3493473.328          390		1
  0  00     1516     8061        -        -      3499599.384          391		1
  0  00      257     2012        -        -      3499919.688          392		1
  0  00      447     3387        -        -      3500595.728          393		1
  0  00      190     1508        -        -      3507790.008          394		1
  0  00      425     3308        -        -      3514984.048          395		1
  0  00      271     2017        -        -      3523742.224          396		1
  0  00      509     4021        -        -      3542820.120          397		1
  0  00      334     2463        -        -      3547169.992          398		1
  0  00      340     2500        -        -      3547676.736          399		1
  0  00      570     4378        -        -      3548236.096          400		1
  0  00      415     3071        -        -      3550259.816          401		1
  0  00      329     2668        -        -      3564588.600          402		1
  0  00      204     1487        -        -      3568367.992          403		1
  0  00      733     5825        -        -      3570230.960          404		1
  0  00      200     1491        -        -      3586633.856          405		1
  0  00      734     5765        -        -      3597223.248          406		1
  0  00      530     4295        -        -      3611660.392          407		1
  0  00      332     2640        -        -      3612140.536          408		1
  0  00      482     3782        -        -      3622068.984          409		1
  0  00      395     3070        -        -      3644587.096          410		1
  0  00      654     5344        -        -      3674277.472          411		1
  0  00      329     2445        -        -      3680058.704          412		1
  0  00      417     3315        -        -      3681774.968          413		1
  0  00      213     1479        -        -      3682249.928          414		1
  0  00      243     2018        -        -      3685991.672          415		1
  0  00      607     4773        -        -      3688502.536          416		1
  0  00      428     3481        -        -      3696805.344          417		1
  0  00      442     3485        -        -      3715596.896          418		1
  0  00      327     2539        -        -      3726274.208          419		1
  0  00      299     2380        -        -      3730888.184          420		1
  0  00      268     2133        -        -      3737794.536          421		1
  0  00      257     2136        -        -      3741140.232          422		1
  0  00      220     1666        -        -      3744167.008          423		1
  0  00      561     4472        -        -      3755557.936          424		1
  0  00      498     3846        -        -      3757971.496          425		1
  0  00      391     2885        -        -      3761684.928          426		1
  0  00      242     1969        -        -      3762710.840          427		1
  0  00     1597     8061        -        -      3787365.304          428		1
  0  00      617     4949        -        -      3790510.624          429		1
  0  00      733     5958        -        -      3800046.584          430		1
  0  00      391     2949        -        -      3801174.328          431		1
  0  00     1111     8061        -        -      3807171.784          432		1
  0  00      599     4830        -        -      3812115.792          433		1
  0  00      210     1461        -        -      3813527.136          434		1
  0  00      997     8061        -        -      3821225.520          435		1
  0  00      447     3425        -        -      3828692.552          436		1
  0  00      190     1476        -        -      3831496.856          437		1
  0  00      203     1516        -        -      3832867.288          438		1
  0  00      311     2473        -        -      3840489.400          439		1
  0  00      399     3153        -        -      3853690.296          440		1
  0  00      297     2597        -        -      3861539.024          441		1
  0  00      334     2802        -        -      3867227.608          442		1
  0  00      501     3911        -        -      3874642.400          443		1
  0  00      524     4328        -        -      3894919.536          444		1
  0  00      501     3898        -        -      3902886.960          445		1
  0  00      324     2461        -        -      3906257.648          446		1
  0  00      435     3429        -        -      3932807.424          447		1
  0  00      262     2110        -        -      3946215.960          448		1
  0  00      198     1478        -        -      3946424.408          449		1
  0  00      414     3406        -        -      3947300.368          450		1
  0  00      385     2932        -        -      3947964.664          451		1
  0  00      232     1660        -        -      3948962.096          452		1
  0  00      808     6218        -        -      3949777.024          453		1
  0  00      255     1967        -        -      3961617.144          454		1
  0  00      205     1655        -        -      3987825.256          455		1
  0  00      613     4793        -        -      4008314.112          456		1
  0  00      691     5559        -        -      4026013.752          457		1
  0  00      437     3637        -        -      4030020.184          458		1
  0  00      260     2000        -        -      4032759.960          459		1
  0  00      212     1528        -        -      4056780.896          460		1
  0  00      564     4585        -        -      4061105.328          461		1
  0  00      260     1968        -        -      4068789.648          462		1
  0  00      371     2918        -        -      4074552.784          463		1
  0  00      259     1946        -        -      4088270.736          464		1
  0  00      698     5354        -        -      4088839.080          465		1
  0  00      315     2541        -        -      4096378.848          466		1
  0  00      371     2939        -        -      4097334.080          467		1
  0  00      430     3412        -        -      4098582.216          468		1
  0  00      405     3190        -        -      4099723.984          469		1
  0  00      420     3478        -        -      4105936.088          470		1
  0  00      194     1499        -        -      4107349.976          471		1
  0  00      332     2428        -        -      4112369.512          472		1
  0  00      423     3342        -        -      4121002.720          473		1
  0  00      320     2564        -        -      4138782.336          474		1
  0  00      561     4411        -        -      4143129.832          475		1
  0  00      854     6761        -        -      4148613.960          476		1
  0  00      382     2926        -        -      4150929.144          477		1
  0  00      380     2914        -        -      4151117.824          478		1
  0  00      313     2530        -        -      4154547.584          479		1
  0  00      212     1532        -        -      4171983.032          480		1
  0  00      306     2654        -        -      4185483.328          481		1
  0  00      394     2931        -        -      4187394.968          482		1
  0  00      607     4985        -        -      4204616.864          483		1
  0  00      201     1390        -        -      4215029.128          484		1
  0  00      566     4458        -        -      4224259.176          485		1
  0  00      246     1835        -        -      4224882.872          486		1
  0  00      191     1687        -        -      4227900.840          487		1
  0  00      212     1474        -        -      4232180.472          488		1
  0  00      487     3913        -        -      4232864.032          489		1
  0  00      525     4256        -        -      4258144.608          490		1
  0  00      347     2629        -        -      4267634.712          491		1
  0  00      507     3898        -        -      4270683.656          492		1
  0  00      329     2526        -        -      4273182.984          493		1
  0  00      374     2928        -        -      4277471.440          494		1
  0  00      250     1920        -        -      4281041.256          495		1
  0  00      687     5554        -        -      4281283.064          496		1
  0  00      253     1881        -        -      4292924.872          497		1
  0  00      424     3440        -        -      4294687.704          498		1
  0  00      185     1511        -        -      4312516.616          499		1
  0  00      740     5861        -        -      4317789.160          500		1
  0  00      414     3540        -        -      4320149.696          501		1
  0  00      429     3276        -        -      4323320.440          502		1
  0  00      714     5788        -        -      4333371.968          503		1
  0  00      515     3993        -        -      4339837.736          504		1
  0  00      315     2382        -        -      4344658.544          505		1
  0  00      203     1478        -        -      4351247.592          506		1
  0  00      350     2743        -        -      4357799.496          507		1
  0  00      694     5694        -        -      4367755.104          508		1
  0  00      343     2446        -        -      4374525.624          509		1
  0  00      485     3861        -        -      4376069.936          510		1
  0  00      617     4841        -        -      4379955.608          511		1
  0  00      312     2440        -        -      4385130.320          512		1
  0  00      305     2429        -        -      4396664.640          513		1
  0  00      259     2001        -        -      4401539.800          514		1
  0  00      349     2849        -        -      4403810.352          515		1
  0  00      260     2239        -        -      4420497.336          516		1
  0  00      670     5227        -        -      4457706.688          517		1
  0  00      310     2471        -        -      4465999.624          518		1
  0  00      550     4395        -        -      4473903.768          519		1
  0  00      205     1487        -        -      4484724.320          520		1
  0  00      183     1509        -        -      4484796.776          521		1
  0  00      495     3835        -        -      4497807.368          522		1
  0  00      422     3397        -        -      4498904.872          523		1
  0  00      291     2385        -        -      4506380.568          524		1
  0  00      315     2424        -        -      4511862.200          525		1
  0  00      836     6816        -        -      4520291.016          526		1
  0  00      203     1502        -        -      4521369.328          527		1
  0  00      386     2930        -        -      4535322.328          528		1
  0  00      192     1512        -        -      4554883.032          529		1
  0  00     1149     8061        -        -      4556271.856          530		1
  0  00      261     1916        -        -      4559469.872          531		1
  0  00      309     2393        -        -      4562244.600          532		1
  0  00      204     1548        -        -      4569124.888          533		1
  0  00      256     1894        -        -      4571464.624          534		1
  0  00      293     2332        -        -      4580403.224          535		1
  0  00      499     3858        -        -      4587238.904          536		1
  0  00      257     1989        -        -      4606772.952          537		1
  0  00      315     2445        -        -      4615611.864          538		1
  0  00      800     6446        -        -      4616861.456          539		1
  0  00      324     2487        -        -      4617262.168          540		1
  0  00      305     2427        -        -      4632543.888          541		1
  0  00      270     2036        -        -      4634051.632          542		1
  0  00      567     4355        -        -      4636835.144          543		1
  0  00      323     2402        -        -      4661741.136          544		1
  0  00      176     1449        -        -      4677167.568          545		1
  0  00      439     3409        -        -      4677853.464          546		1
  0  00      979     7741        -        -      4688338.848          547		1
  0  00      376     3018        -        -      4689104.904          548		1
  0  00      264     1892        -        -      4691607.824          549		1
  0  00      328     2462        -        -      4692114.952          550		1
  0  00      457     3634        -        -      4700948.296          551		1
  0  00      513     4034        -        -      4703032.688          552		1
  0  00      248     1896        -        -      4725123.656          553		1
  0  00      191     1467        -        -      4726783.304          554		1
  0  00      484     3785        -        -      4728186.016          555		1
  0  00      183     1496        -        -      4735327.272          556		1
  0  00      323     2425        -        -      4744931.728          557		1
  0  00      564     4366        -        -      4749327.696          558		1
  0  00      579     4773        -        -      4767982.624          559		1
  0  00      349     2754        -        -      4789528.088          560		1
  0  00      549     4389        -        -      4819690.832          561		1
  0  00      391     3215        -        -      4824451.824          562		1
  0  00      324     2385        -        -      4826592.240          563		1
  0  00      909     7096        -        -      4828691.080          564		1
  0  00      494     3817        -        -      4834598.528          565		1
  0  00      252     2004        -        -      4835101.520          566		1
  0  00      287     2121        -        -      4841363.496          567		1
  0  00      448     3649        -        -      4851303.456          568		1
  0  00      185     1522        -        -      4854852.384          569		1
  0  00      203     1751        -        -      4854953.488          570		1
  0  00      426     3425        -        -      4855977.512          571		1
  0  00      441     3395        -        -      4872023.360          572		1
