//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 15:03:20 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00      204     1473        -        -     10845187.600         1632		1
  0  00      297     2311        -        -     10846519.488         1633		1
  0  00      198     1457        -        -     10881112.280         1634		1
  0  00      496     4008        -        -     10881494.680         1635		1
  0  00      187     1591        -        -     10890541.312         1636		1
  0  00      188     1500        -        -     10894341.616         1637		1
  0  00      318     2354        -        -     10904876.240         1638		1
  0  00      166     1448        -        -     10912081.032         1639		1
  0  00      585     4590        -        -     10919403.592         1640		1
  0  00      446     3602        -        -     10922467.232         1641		1
  0  00      611     4894        -        -     10932380.520         1642		1
  0  00      310     2388        -        -     10932862.768         1643		1
  0  00      277     2133        -        -     10948847.016         1644		1
  0  00      315     2372        -        -     10951355.008         1645		1
  0  00      503     3968        -        -     10952001.400         1646		1
  0  00      322     2407        -        -     10962164.176         1647		1
  0  00      178     1521        -        -     10962272.720         1648		1
  0  00      196     1495        -        -     10962795.904         1649		1
  0  00      310     2639        -        -     10963200.448         1650		1
  0  00      248     1931        -        -     10967510.352         1651		1
  0  00      250     2007        -        -     10974964.024         1652		1
  0  00      171     1455        -        -     10979418.944         1653		1
  0  00      176     1483        -        -     10980235.144         1654		1
  0  00     1025     8053        -        -     10987542.000         1655		1
  0  00      261     1936        -        -     10994177.240         1656		1
  0  00      311     2425        -        -     11008087.336         1657		1
  0  00      321     2349        -        -     11011301.144         1658		1
  0  00      446     3387        -        -     11012429.264         1659		1
  0  00      160     1474        -        -     11017753.744         1660		1
  0  00      419     3561        -        -     11026499.192         1661		1
  0  00      276     2028        -        -     11033484.504         1662		1
  0  00      180     1468        -        -     11038804.360         1663		1
  0  00      231     1869        -        -     11044435.288         1664		1
  0  00      543     4325        -        -     11046766.720         1666		1
  0  00      207     1684        -        -     11052711.072         1667		1
  0  00      276     2183        -        -     11056582.944         1668		1
  0  00      359     2792        -        -     11059510.776         1669		1
  0  00      245     1932        -        -     11063661.528         1670		1
  0  00      297     2283        -        -     11071611.192         1671		1
  0  00      421     3404        -        -     11080977.216         1672		1
  0  00      979     7661        -        -     11084847.568         1673		1
  0  00      212     1466        -        -     11090334.680         1674		1
  0  00      199     1608        -        -     11102267.696         1675		1
  0  00      184     1423        -        -     11102551.008         1676		1
  0  00      186     1425        -        -     11103716.648         1677		1
  0  00      174     1423        -        -     11104795.640         1678		1
  0  00      246     1997        -        -     11107692.096         1679		1
  0  00      442     3654        -        -     11109917.584         1680		1
  0  00      180     1605        -        -     11124701.000         1681		1
  0  00      407     3338        -        -     11129249.600         1682		1
  0  00      854     6938        -        -     11130032.728         1683		1
  0  00      324     2848        -        -     11136765.952         1684		1
  0  00      174     1451        -        -     11162288.024         1685		1
  0  00      415     3434        -        -     11171774.432         1686		1
  0  00      351     2801        -        -     11183182.024         1687		1
  0  00      539     4358        -        -     11194191.560         1688		1
  0  00      432     3327        -        -     11201968.320         1689		1
  0  00      230     2058        -        -     11203096.784         1690		1
  0  00      775     6247        -        -     11211112.776         1691		1
  0  00     1066     8061        -        -     11219517.992         1692		1
  0  00      305     2467        -        -     11247694.208         1693		1
  0  00      269     2185        -        -     11253420.128         1694		1
  0  00      312     2464        -        -     11258480.872         1695		1
  0  00      248     2010        -        -     11281394.936         1696		1
  0  00      194     1449        -        -     11295213.464         1697		1
  0  00      308     2350        -        -     11308278.992         1698		1
  0  00      507     4053        -        -     11312949.392         1699		1
  0  00      237     1909        -        -     11316907.352         1700		1
  0  00      436     3486        -        -     11329552.336         1701		1
  0  00      303     2460        -        -     11334568.784         1702		1
  0  00      874     7065        -        -     11336800.208         1703		1
  0  00      252     1939        -        -     11337772.448         1704		1
  0  00      188     1581        -        -     11340193.024         1705		1
  0  00      254     1989        -        -     11353875.072         1706		1
  0  00      424     3470        -        -     11362663.840         1707		1
  0  00      693     5519        -        -     11375132.048         1708		1
  0  00      308     2420        -        -     11404114.216         1709		1
  0  00      243     1957        -        -     11408938.800         1710		1
  0  00      319     2616        -        -     11410139.784         1711		1
  0  00      188     1439        -        -     11412565.288         1712		1
  0  00      255     1839        -        -     11414543.816         1713		1
  0  00      187     1443        -        -     11421796.344         1714		1
  0  00      235     1914        -        -     11439957.312         1715		1
  0  00      266     2303        -        -     11454070.128         1716		1
  0  00      154     1475        -        -     11466107.088         1717		1
  0  00      171     1453        -        -     11470892.608         1718		1
  0  00      210     1479        -        -     11473638.496         1719		1
  0  00      411     3400        -        -     11479570.408         1720		1
  0  00      231     1968        -        -     11498854.144         1721		1
  0  00      407     3247        -        -     11508782.720         1722		1
  0  00      385     3042        -        -     11514188.424         1723		1
  0  00      225     1924        -        -     11524031.840         1724		1
  0  00      166     1439        -        -     11537433.840         1725		1
  0  00      312     2488        -        -     11554230.136         1726		1
  0  00      185     1473        -        -     11568969.240         1727		1
  0  00      244     1980        -        -     11570362.176         1728		1
  0  00      481     3833        -        -     11572734.800         1729		1
  0  00      864     6749        -        -     11574197.080         1730		1
  0  00      178     1398        -        -     11580894.032         1731		1
  0  00      244     2041        -        -     11582881.784         1732		1
  0  00      192     1432        -        -     11587972.248         1733		1
  0  00      383     3173        -        -     11593429.272         1734		1
  0  00      175     1404        -        -     11598753.928         1735		1
  0  00      247     2007        -        -     11600127.032         1736		1
  0  00      420     3362        -        -     11601535.616         1737		1
  0  00      245     1922        -        -     11608336.568         1738		1
  0  00      524     4339        -        -     11615985.016         1739		1
  0  00      168     1481        -        -     11626499.360         1740		1
  0  00      531     4498        -        -     11636748.824         1741		1
  0  00      180     1396        -        -     11638761.656         1742		1
  0  00      194     1498        -        -     11645992.576         1743		1
  0  00      436     3404        -        -     11646517.168         1744		1
  0  00      620     5045        -        -     11647221.504         1745		1
  0  00      554     4358        -        -     11652547.728         1746		1
  0  00      485     3784        -        -     11653913.016         1747		1
  0  00      258     2173        -        -     11673236.880         1748		1
  0  00      209     1578        -        -     11675862.664         1749		1
  0  00      334     2507        -        -     11676679.648         1750		1
  0  00      439     3331        -        -     11681907.104         1751		1
  0  00      422     3451        -        -     11685769.448         1752		1
  0  00      515     4236        -        -     11686935.224         1753		1
  0  00      192     1504        -        -     11693761.152         1754		1
  0  00      186     1682        -        -     11705448.416         1755		1
  0  00      300     2455        -        -     11728634.480         1756		1
  0  00      175     1449        -        -     11729640.000         1757		1
  0  00      204     1480        -        -     11730369.424         1758		1
  0  00      531     4373        -        -     11734378.368         1759		1
  0  00      197     1565        -        -     11734634.808         1760		1
  0  00      484     3692        -        -     11735870.600         1761		1
  0  00      516     4087        -        -     11738173.128         1762		1
  0  00      308     2383        -        -     11759497.608         1763		1
  0  00      462     3407        -        -     11760108.336         1764		1
  0  00     1010     7871        -        -     11760295.880         1765		1
  0  00      182     1432        -        -     11774110.304         1766		1
  0  00      254     1931        -        -     11787456.840         1767		1
  0  00      322     2565        -        -     11796687.864         1768		1
  0  00      305     2414        -        -     11805534.992         1769		1
  0  00      203     1465        -        -     11808005.416         1770		1
  0  00      260     2041        -        -     11819532.648         1771		1
  0  00      832     6652        -        -     11842481.984         1772		1
  0  00      200     1511        -        -     11843592.544         1773		1
  0  00      180     1506        -        -     11851915.400         1774		1
  0  00      464     3681        -        -     11855095.152         1775		1
  0  00      314     2257        -        -     11861646.784         1776		1
  0  00      252     1902        -        -     11867967.976         1777		1
  0  00      188     1458        -        -     11871205.408         1778		1
  0  00      395     2904        -        -     11880363.032         1779		1
  0  00      242     1958        -        -     11883751.768         1780		1
  0  00      179     1491        -        -     11887829.960         1781		1
  0  00      217     1803        -        -     11891551.184         1782		1
  0  00      274     2112        -        -     11893139.224         1783		1
  0  00      184     1510        -        -     11897825.816         1784		1
  0  00      911     7252        -        -     11900961.672         1785		1
  0  00      523     4225        -        -     11901600.256         1786		1
  0  00      442     3637        -        -     11904362.304         1787		1
  0  00      271     1951        -        -     11904741.376         1788		1
  0  00      729     5970        -        -     11920692.632         1789		1
  0  00      194     1538        -        -     11925967.920         1790		1
  0  00      307     2449        -        -     11930757.232         1791		1
  0  00      381     2876        -        -     11935113.880         1792		1
  0  00      239     1921        -        -     11942619.968         1793		1
  0  00      200     1665        -        -     11956421.320         1794		1
  0  00      309     2356        -        -     11958574.880         1795		1
  0  00      195     1486        -        -     11961333.872         1796		1
  0  00      191     1482        -        -     11966758.840         1797		1
  0  00      244     1913        -        -     11972108.776         1798		1
  0  00      191     1488        -        -     11973355.752         1799		1
  0  00      204     1708        -        -     11982057.984         1800		1
  0  00      176     1490        -        -     12008835.264         1801		1
  0  00      392     3039        -        -     12015862.680         1802		1
  0  00      248     1933        -        -     12018019.664         1803		1
  0  00      229     1941        -        -     12026225.048         1804		1
  0  00      513     4074        -        -     12042124.752         1805		1
  0  00      186     1461        -        -     12049244.584         1806		1
  0  00      168     1434        -        -     12063054.840         1807		1
  0  00      179     1467        -        -     12063901.528         1808		1
  0  00      190     1438        -        -     12072634.712         1809		1
  0  00      357     2868        -        -     12080349.968         1810		1
  0  00      192     1442        -        -     12087710.712         1811		1
  0  00      203     1438        -        -     12094411.872         1812		1
  0  00      200     1417        -        -     12108884.448         1813		1
  0  00      565     4564        -        -     12112823.736         1814		1
  0  00      471     3775        -        -     12113009.312         1815		1
  0  00      193     1413        -        -     12117934.112         1816		1
  0  00     1029     7978        -        -     12119238.216         1817		1
  0  00      309     2384        -        -     12130142.864         1818		1
  0  00      174     1455        -        -     12131037.088         1819		1
  0  00      204     1699        -        -     12131856.936         1820		1
  0  00      238     1985        -        -     12134654.952         1821		1
  0  00      560     4651        -        -     12134785.816         1822		1
  0  00      199     1480        -        -     12135319.304         1823		1
  0  00      181     1446        -        -     12135393.752         1824		1
  0  00      311     2279        -        -     12138653.032         1825		1
  0  00      630     4996        -        -     12139899.560         1826		1
  0  00      297     2418        -        -     12152695.536         1827		1
  0  00      310     2394        -        -     12152916.320         1828		1
  0  00      178     1537        -        -     12156252.776         1829		1
  0  00     1043     8061        -        -     12158331.496         1830		1
  0  00      309     2381        -        -     12161572.856         1831		1
  0  00      314     2340        -        -     12162882.680         1832		1
  0  00      173     1428        -        -     12169850.376         1833		1
  0  00      290     2367        -        -     12170360.232         1834		1
  0  00      246     1922        -        -     12180136.568         1835		1
  0  00      229     1859        -        -     12180187.312         1836		1
  0  00      469     3868        -        -     12182964.960         1838		1
  0  00      185     1507        -        -     12191488.424         1839		1
  0  00      196     1470        -        -     12205628.760         1840		1
  0  00      187     1478        -        -     12224576.136         1841		1
  0  00      201     1729        -        -     12224715.152         1842		1
  0  00      357     2880        -        -     12228357.320         1843		1
  0  00      246     1998        -        -     12231814.296         1844		1
  0  00      482     3944        -        -     12238665.416         1845		1
  0  00      233     1579        -        -     12244745.128         1846		1
  0  00      186     1500        -        -     12247000.152         1847		1
  0  00      384     3181        -        -     12259487.016         1848		1
  0  00      703     5641        -        -     12261864.064         1849		1
  0  00      290     2402        -        -     12263547.296         1850		1
  0  00      212     1632        -        -     12272226.752         1851		1
  0  00      383     2918        -        -     12279658.520         1852		1
  0  00      437     3438        -        -     12285215.472         1853		1
  0  00      183     1359        -        -     12289533.656         1854		1
  0  00      256     2130        -        -     12291877.880         1855		1
  0  00      204     1457        -        -     12293940.264         1856		1
  0  00      380     2902        -        -     12297738.944         1857		1
  0  00      331     2718        -        -     12308664.960         1858		1
  0  00      187     1480        -        -     12311691.784         1859		1
  0  00      433     3552        -        -     12320186.776         1860		1
  0  00      197     1471        -        -     12322547.296         1861		1
  0  00      607     4964        -        -     12329980.640         1862		1
  0  00      464     3470        -        -     12334066.544         1863		1
  0  00      243     1874        -        -     12335701.368         1864		1
  0  00      664     5417        -        -     12337195.384         1865		1
  0  00      561     4419        -        -     12353320.072         1866		1
  0  00      353     2622        -        -     12353958.336         1867		1
  0  00      419     3302        -        -     12366797.032         1868		1
  0  00      478     3849        -        -     12366902.128         1869		1
  0  00      374     2967        -        -     12369384.688         1870		1
  0  00      308     2396        -        -     12373842.240         1871		1
  0  00      210     1725        -        -     12380878.376         1872		1
  0  00      493     3903        -        -     12382174.152         1873		1
  0  00      557     4350        -        -     12382481.784         1874		1
  0  00      290     2353        -        -     12384249.168         1875		1
  0  00      428     3314        -        -     12400032.712         1876		1
  0  00      358     2917        -        -     12408537.088         1877		1
  0  00      221     1604        -        -     12416542.992         1878		1
  0  00      369     2889        -        -     12424026.880         1879		1
  0  00     1054     8061        -        -     12428096.416         1880		1
  0  00      370     2942        -        -     12431106.264         1881		1
  0  00      250     1907        -        -     12432039.680         1882		1
  0  00      182     1482        -        -     12436019.928         1883		1
  0  00      186     1433        -        -     12441310.112         1884		1
  0  00      280     2321        -        -     12446287.800         1885		1
  0  00      188     1442        -        -     12448651.984         1886		1
  0  00      774     6116        -        -     12448978.752         1887		1
  0  00      412     3454        -        -     12452944.728         1888		1
  0  00      339     2941        -        -     12458928.968         1889		1
  0  00      188     1491        -        -     12459276.880         1890		1
  0  00      353     2813        -        -     12471678.568         1891		1
  0  00      249     1725        -        -     12473706.576         1892		1
  0  00      222     1978        -        -     12475349.712         1893		1
  0  00      292     2389        -        -     12481503.192         1894		1
  0  00      201     1653        -        -     12482004.496         1895		1
  0  00      449     3627        -        -     12501979.920         1896		1
  0  00      671     5361        -        -     12508490.296         1897		1
  0  00      235     2057        -        -     12515700.240         1898		1
  0  00      327     2610        -        -     12519813.736         1899		1
  0  00      618     4874        -        -     12527365.080         1900		1
  0  00      204     1607        -        -     12533512.280         1901		1
  0  00      600     4768        -        -     12533536.392         1902		1
  0  00      425     3406        -        -     12534544.608         1903		1
  0  00      390     3090        -        -     12538056.928         1904		1
  0  00      200     1450        -        -     12544320.464         1905		1
  0  00      500     3985        -        -     12547930.488         1906		1
  0  00      194     1440        -        -     12555288.664         1907		1
  0  00      203     1539        -        -     12556252.144         1908		1
  0  00      188     1414        -        -     12569103.216         1909		1
  0  00      307     2422        -        -     12573645.784         1910		1
  0  00      191     1464        -        -     12576044.640         1911		1
  0  00      827     6612        -        -     12579734.896         1912		1
  0  00      252     1933        -        -     12583476.624         1913		1
  0  00      172     1465        -        -     12619607.048         1914		1
  0  00      212     1440        -        -     12621738.864         1915		1
  0  00      498     3892        -        -     12627233.792         1916		1
  0  00      182     1410        -        -     12634105.672         1917		1
  0  00      255     1991        -        -     12640186.656         1918		1
  0  00      167     1520        -        -     12644102.192         1919		1
  0  00      188     1471        -        -     12651688.336         1920		1
  0  00      370     2871        -        -     12654033.736         1921		1
  0  00      244     1937        -        -     12674417.520         1922		1
  0  00      386     3250        -        -     12677236.832         1923		1
  0  00      193     1597        -        -     12682727.728         1924		1
  0  00      361     2880        -        -     12688036.008         1925		1
  0  00      178     1407        -        -     12700374.808         1926		1
  0  00      423     3351        -        -     12706855.880         1927		1
  0  00      190     1426        -        -     12713504.768         1928		1
  0  00      202     1515        -        -     12714947.992         1929		1
  0  00      191     1425        -        -     12719757.672         1930		1
  0  00      179     1444        -        -     12721668.824         1931		1
  0  00      170     1413        -        -     12726463.512         1932		1
  0  00      177     1457        -        -     12729307.368         1933		1
  0  00      301     2394        -        -     12731959.816         1934		1
  0  00      203     1437        -        -     12732270.712         1935		1
  0  00      615     4799        -        -     12733616.808         1936		1
  0  00      696     5596        -        -     12734271.464         1937		1
  0  00      489     3779        -        -     12738295.416         1938		1
  0  00      832     6807        -        -     12764975.240         1939		1
  0  00      298     2457        -        -     12779416.392         1940		1
  0  00      252     1889        -        -     12782845.320         1941		1
  0  00      408     3415        -        -     12788016.704         1942		1
  0  00      438     3329        -        -     12808537.240         1943		1
  0  00      639     5069        -        -     12814174.344         1944		1
  0  00      178     1507        -        -     12816103.760         1945		1
  0  00      175     1484        -        -     12823348.872         1946		1
  0  00      237     1935        -        -     12829792.864         1947		1
  0  00      827     6644        -        -     12838789.024         1948		1
  0  00      179     1486        -        -     12848018.648         1949		1
  0  00      311     2477        -        -     12850293.744         1950		1
  0  00      374     2895        -        -     12851235.584         1951		1
  0  00      428     3580        -        -     12853054.536         1952		1
  0  00      314     2416        -        -     12858355.576         1953		1
  0  00      568     4595        -        -     12865196.560         1954		1
  0  00      322     2626        -        -     12878832.312         1955		1
  0  00      559     4313        -        -     12879030.208         1956		1
  0  00      176     1480        -        -     12879176.872         1957		1
  0  00      389     3072        -        -     12892689.072         1958		1
  0  00      428     3389        -        -     12900631.688         1959		1
  0  00      261     1917        -        -     12901286.096         1960		1
  0  00      197     1463        -        -     12909037.752         1961		1
  0  00      300     2574        -        -     12911162.768         1962		1
  0  00      442     3642        -        -     12914166.112         1963		1
  0  00      314     2400        -        -     12920061.992         1964		1
  0  00      187     1515        -        -     12932043.152         1965		1
  0  00      677     5589        -        -     12933077.248         1966		1
  0  00      521     3955        -        -     12935027.920         1967		1
  0  00      174     1472        -        -     12937855.488         1968		1
  0  00      307     2652        -        -     12944919.784         1969		1
  0  00      645     5243        -        -     12945631.664         1970		1
  0  00      712     5897        -        -     12946341.976         1971		1
  0  00      307     2398        -        -     12950321.176         1972		1
  0  00      187     1445        -        -     12972563.784         1973		1
  0  00      187     1468        -        -     12976182.768         1974		1
  0  00      787     6482        -        -     12994940.592         1975		1
  0  00      191     1501        -        -     13004116.672         1976		1
  0  00      440     3527        -        -     13031589.456         1977		1
  0  00      324     2540        -        -     13039845.264         1978		1
  0  00      298     2569        -        -     13040768.648         1979		1
  0  00      235     1898        -        -     13042010.136         1981		1
  0  00      427     3410        -        -     13042195.912         1982		1
  0  00      202     1508        -        -     13050242.432         1983		1
  0  00      558     4558        -        -     13050680.800         1984		1
  0  00      242     1912        -        -     13074487.216         1985		1
  0  00      218     1480        -        -     13079889.952         1986		1
  0  00      186     1442        -        -     13088218.400         1987		1
  0  00      390     3164        -        -     13089316.248         1988		1
  0  00      193     1439        -        -     13089571.968         1989		1
  0  00      478     3766        -        -     13099935.552         1990		1
  0  00      368     2828        -        -     13107558.008         1991		1
  0  00      242     1940        -        -     13110563.600         1992		1
  0  00      205     1450        -        -     13115364.920         1993		1
  0  00      372     2952        -        -     13116943.776         1994		1
  0  00      500     3956        -        -     13117012.248         1995		1
  0  00      279     1990        -        -     13122455.696         1996		1
  0  00      193     1453        -        -     13124905.920         1997		1
  0  00      176     1465        -        -     13125665.568         1998		1
  0  00      565     4712        -        -     13128935.584         1999		1
  0  00      612     4816        -        -     13131694.992         2000		1
  0  00      483     3793        -        -     13131921.192         2001		1
  0  00      329     2581        -        -     13133587.024         2002		1
  0  00      259     2162        -        -     13135963.096         2003		1
  0  00      281     1897        -        -     13148198.264         2004		1
  0  00      474     3714        -        -     13151145.184         2005		1
  0  00      239     1848        -        -     13169860.784         2006		1
  0  00      474     3833        -        -     13187685.272         2007		1
  0  00      401     3098        -        -     13188097.552         2008		1
  0  00      247     1979        -        -     13192784.600         2009		1
  0  00      193     1502        -        -     13194040.432         2010		1
  0  00      182     1452        -        -     13194727.000         2011		1
  0  00      423     3321        -        -     13209265.400         2012		1
  0  00      378     2907        -        -     13214286.696         2013		1
  0  00      179     1443        -        -     13229108.280         2014		1
  0  00      180     1485        -        -     13234113.760         2015		1
  0  00      179     1480        -        -     13235425.656         2016		1
  0  00      301     2409        -        -     13235520.624         2017		1
  0  00      178     1436        -        -     13240278.376         2018		1
  0  00      538     4298        -        -     13252026.512         2019		1
  0  00      750     6226        -        -     13253629.208         2020		1
  0  00      318     2406        -        -     13254593.688         2021		1
  0  00      380     2926        -        -     13255318.120         2022		1
  0  00      186     1401        -        -     13258109.096         2023		1
  0  00      200     1387        -        -     13263493.456         2024		1
  0  00      183     1475        -        -     13269139.872         2025		1
  0  00      653     5329        -        -     13271068.864         2026		1
  0  00      223     1706        -        -     13282879.208         2027		1
  0  00      692     5560        -        -     13285259.736         2028		1
  0  00      247     1896        -        -     13289642.208         2029		1
  0  00      184     1466        -        -     13295957.552         2030		1
  0  00      224     1627        -        -     13302710.768         2031		1
  0  00      547     4240        -        -     13317625.104         2032		1
  0  00      390     2893        -        -     13318960.600         2033		1
  0  00      325     2380        -        -     13320035.248         2034		1
  0  00      449     3642        -        -     13335382.496         2035		1
  0  00      370     2881        -        -     13339350.464         2036		1
  0  00      276     2074        -        -     13339689.832         2037		1
  0  00      193     1488        -        -     13344543.632         2038		1
  0  00      197     1498        -        -     13351661.224         2039		1
  0  00      372     2928        -        -     13358772.520         2040		1
  0  00      541     4354        -        -     13361245.304         2041		1
  0  00      369     2935        -        -     13370998.232         2042		1
  0  00      469     3729        -        -     13376897.152         2043		1
  0  00      523     4172        -        -     13376928.304         2044		1
  0  00      194     1473        -        -     13393888.208         2045		1
  0  00      326     2432        -        -     13404738.664         2046		1
  0  00      272     1986        -        -     13406400.304         2047		1
  0  00      178     1438        -        -     13423733.624         2048		1
  0  00      211     1660        -        -     13427388.184         2049		1
  0  00      213     1667        -        -     13428876.832         2050		1
  0  00      433     3259        -        -     13446131.976         2051		1
  0  00      481     3899        -        -     13448819.504         2052		1
  0  00      377     3454        -        -     13465454.376         2053		1
  0  00      368     2881        -        -     13475245.248         2054		1
  0  00      336     2648        -        -     13475590.192         2055		1
  0  00      403     3372        -        -     13479691.536         2056		1
  0  00      192     1491        -        -     13499428.448         2057		1
  0  00      263     1984        -        -     13501638.344         2058		1
  0  00      201     1693        -        -     13510521.864         2059		1
  0  00      177     1390        -        -     13510876.184         2060		1
  0  00      244     1951        -        -     13520401.400         2061		1
  0  00      175     1412        -        -     13520604.576         2063		1
  0  00      365     3117        -        -     13524240.792         2064		1
  0  00      231     1877        -        -     13525843.144         2065		1
  0  00      435     3331        -        -     13528868.864         2066		1
  0  00      214     1678        -        -     13535710.144         2067		1
  0  00      554     4402        -        -     13542926.096         2068		1
  0  00      387     3149        -        -     13552628.184         2069		1
  0  00      406     3147        -        -     13558708.552         2070		1
  0  00      431     3384        -        -     13563818.360         2071		1
  0  00      474     3818        -        -     13566357.760         2072		1
  0  00      489     3939        -        -     13570980.496         2073		1
  0  00      217     1670        -        -     13573880.992         2074		1
  0  00      187     1437        -        -     13576438.904         2075		1
  0  00      756     6085        -        -     13590859.880         2076		1
  0  00      393     3123        -        -     13592001.528         2077		1
  0  00      185     1504        -        -     13592478.432         2078		1
  0  00      621     4920        -        -     13594414.768         2079		1
  0  00      178     1453        -        -     13595513.720         2080		1
  0  00      369     2864        -        -     13601905.472         2081		1
  0  00      258     1977        -        -     13610955.960         2082		1
  0  00     1645     8061        -        -     13648073.408         2083		1
  0  00      206     1612        -        -     13659929.232         2084		1
  0  00      581     4632        -        -     13661287.832         2085		1
  0  00      173     1443        -        -     13664370.744         2086		1
  0  00      242     1932        -        -     13665898.856         2087		1
  0  00      346     2661        -        -     13666659.704         2088		1
  0  00      199     1449        -        -     13667381.936         2089		1
  0  00      247     1895        -        -     13673395.264         2090		1
  0  00      636     5202        -        -     13711393.488         2091		1
  0  00      440     3434        -        -     13719731.888         2092		1
  0  00      246     1879        -        -     13720064.816         2093		1
  0  00      203     1752        -        -     13721888.720         2094		1
  0  00      525     4353        -        -     13728709.224         2095		1
  0  00      514     4041        -        -     13730518.408         2096		1
  0  00      443     3667        -        -     13730538.376         2097		1
  0  00      232     1954        -        -     13730651.080         2098		1
  0  00      195     1483        -        -     13736689.304         2099		1
  0  00      291     2416        -        -     13736966.736         2100		1
  0  00      193     1423        -        -     13738039.920         2101		1
  0  00      318     2449        -        -     13746600.096         2102		1
  0  00      188     1481        -        -     13747865.320         2103		1
  0  00      204     1710        -        -     13752799.544         2104		1
  0  00      643     5087        -        -     13761423.784         2105		1
  0  00      191     1418        -        -     13769485.104         2106		1
  0  00      706     5728        -        -     13783658.584         2107		1
  0  00      354     2728        -        -     13794086.840         2108		1
  0  00      444     3544        -        -     13810070.312         2109		1
  0  00      267     2117        -        -     13819641.840         2110		1
  0  00      998     7904        -        -     13832354.744         2111		1
  0  00      179     1488        -        -     13843768.184         2112		1
  0  00      265     1944        -        -     13845595.128         2113		1
  0  00      181     1495        -        -     13850150.848         2114		1
  0  00      234     1869        -        -     13854355.888         2115		1
  0  00      203     1428        -        -     13855428.368         2116		1
  0  00      308     2415        -        -     13860456.096         2117		1
  0  00      356     2805        -        -     13860639.496         2118		1
  0  00      273     2045        -        -     13871625.952         2119		1
  0  00      438     3654        -        -     13876601.472         2120		1
  0  00      515     3878        -        -     13881586.952         2121		1
  0  00      193     1429        -        -     13895411.896         2122		1
  0  00      535     4385        -        -     13899505.816         2123		1
  0  00      210     1463        -        -     13900218.472         2124		1
  0  00      251     1951        -        -     13900290.728         2125		1
  0  00      177     1473        -        -     13903639.264         2126		1
  0  00      178     1486        -        -     13904912.288         2127		1
  0  00      315     2405        -        -     13910373.488         2128		1
  0  00      314     2514        -        -     13913986.000         2129		1
  0  00      493     3857        -        -     13915715.944         2130		1
  0  00      273     2213        -        -     13920944.528         2131		1
  0  00      187     1472        -        -     13928079.120         2132		1
  0  00      257     1977        -        -     13934875.096         2133		1
  0  00      175     1482        -        -     13943674.720         2134		1
  0  00      876     6799        -        -     13953266.840         2135		1
  0  00      322     2575        -        -     13972239.328         2136		1
  0  00      370     2926        -        -     13981734.168         2137		1
  0  00      179     1451        -        -     13994543.288         2138		1
  0  00      512     4030        -        -     14004609.544         2139		1
  0  00      491     4054        -        -     14005884.856         2140		1
  0  00      158     1468        -        -     14006582.296         2141		1
  0  00      181     1495        -        -     14010374.328         2142		1
  0  00      310     2475        -        -     14019074.056         2143		1
  0  00      235     1875        -        -     14032990.016         2144		1
  0  00      544     4552        -        -     14045838.848         2145		1
  0  00      631     4976        -        -     14065563.504         2146		1
  0  00      318     2439        -        -     14079203.800         2147		1
  0  00      303     2419        -        -     14082731.944         2148		1
  0  00      189     1483        -        -     14084115.336         2149		1
  0  00      452     3630        -        -     14090255.616         2150		1
  0  00      482     3831        -        -     14091655.584         2151		1
  0  00      658     5094        -        -     14102493.768         2152		1
  0  00      425     3357        -        -     14113927.112         2153		1
  0  00      505     4029        -        -     14121642.120         2154		1
  0  00      543     4308        -        -     14123031.384         2155		1
  0  00      178     1508        -        -     14125869.560         2156		1
  0  00      602     4811        -        -     14130680.552         2157		1
  0  00      207     1522        -        -     14131100.136         2158		1
  0  00      188     1441        -        -     14149220.656         2159		1
  0  00      449     3650        -        -     14158570.216         2160		1
  0  00      178     1425        -        -     14177421.440         2161		1
  0  00      196     1488        -        -     14190487.848         2162		1
  0  00      355     2830        -        -     14190860.760         2163		1
  0  00      501     3993        -        -     14192317.208         2164		1
  0  00      296     2449        -        -     14208626.840         2165		1
  0  00      190     1347        -        -     14216616.776         2166		1
  0  00      188     1465        -        -     14217943.616         2167		1
  0  00      187     1474        -        -     14221908.832         2168		1
  0  00      200     1518        -        -     14225720.664         2169		1
  0  00      381     3023        -        -     14228780.192         2170		1
  0  00      504     3883        -        -     14230794.072         2171		1
  0  00      185     1584        -        -     14233722.384         2172		1
  0  00      358     2877        -        -     14244968.264         2173		1
  0  00      452     3470        -        -     14262547.432         2174		1
  0  00      251     2297        -        -     14263544.024         2175		1
  0  00      476     3852        -        -     14268619.768         2176		1
  0  00      256     1960        -        -     14287865.024         2177		1
  0  00      767     6128        -        -     14288976.840         2178		1
  0  00      435     3360        -        -     14293194.848         2179		1
  0  00      365     2905        -        -     14319931.000         2180		1
  0  00      173     1493        -        -     14328219.584         2181		1
  0  00      206     1666        -        -     14329328.440         2182		1
  0  00      277     2031        -        -     14333951.648         2183		1
  0  00      273     2174        -        -     14346142.360         2184		1
  0  00      712     5862        -        -     14350150.600         2185		1
  0  00      516     4162        -        -     14353229.376         2186		1
  0  00      409     3566        -        -     14358256.488         2187		1
