//************************************************
// Board: 5202
// File Format Version 3.3
// Janus Release 4.2.2
// Acquisition Mode: Spect_Timing
// Energy Histogram Channels: 8192
// ToA/ToT LSB: 0.5 ns
// Run start time: Wed Oct 15 15:01:00 2025 UTC
//************************************************
Brd  Ch       LG       HG  ToA_ns   ToT_ns         Tstamp_us        TrefTstamp_us        TrgID		NHits
  0  00       61     1006        -        -        40087.744           76		1
  0  00       75      922        -        -        41009.736           77		1
  0  00       51      936        -        -        41107.120           78		1
  0  00       53      960        -        -        41332.080           79		1
  0  00       65      934        -        -        41476.840           80		1
  0  00       66      829        -        -        42866.736           81		1
  0  00       56      957        -        -        43023.680           82		1
  0  00       50      962        -        -        43365.688           83		1
  0  00       59     1262        -        -        43384.744           84		1
  0  00       67     1054        -        -        44512.440           85		1
  0  00       61      991        -        -        44610.752           86		1
  0  00      128     3588        -        -        45203.016           87		1
  0  00       65     1140        -        -        45365.576           88		1
  0  00       70     1047        -        -        45909.504           89		1
  0  00      125     3358        -        -        46267.880           90		1
  0  00       71     1010        -        -        47106.840           91		1
  0  00       57     1200        -        -        47228.616           92		1
  0  00       86     1869        -        -        48851.872           93		1
  0  00       71     1153        -        -        48925.416           94		1
  0  00       73      979        -        -        49095.256           95		1
  0  00       65     1088        -        -        49275.632           96		1
  0  00       75     1448        -        -        49561.040           97		1
  0  00       76     1014        -        -        50098.832           98		1
  0  00       72     1013        -        -        50401.592           99		1
  0  00       49      968        -        -        50437.768          100		1
  0  00       72     1185        -        -        52227.288          101		1
  0  00       51     1014        -        -        52429.424          102		1
  0  00       66     1010        -        -        54351.176          103		1
  0  00       71      929        -        -        55538.488          104		1
  0  00       63      936        -        -        55720.968          105		1
  0  00       66      846        -        -        55888.648          106		1
  0  00       63      958        -        -        56280.808          107		1
  0  00       63      922        -        -        56569.464          108		1
  0  00       90     1906        -        -        57085.856          109		1
  0  00      105     3364        -        -        57560.128          110		1
  0  00       63     1100        -        -        57675.576          111		1
  0  00       62     1156        -        -        58044.904          112		1
  0  00       60      991        -        -        58843.048          113		1
  0  00       61      898        -        -        59206.896          114		1
  0  00       74     1098        -        -        59445.464          115		1
  0  00       61      973        -        -        59690.528          116		1
  0  00       51     1214        -        -        60470.600          117		1
  0  00       69     1164        -        -        60800.248          118		1
  0  00       48     1007        -        -        61050.144          119		1
  0  00       60      920        -        -        61156.928          120		1
  0  00       71      965        -        -        61567.608          121		1
  0  00       55     1005        -        -        62505.432          122		1
  0  00       77     1474        -        -        62614.528          123		1
  0  00       63     1105        -        -        62778.104          124		1
  0  00       58      990        -        -        62997.112          125		1
  0  00       70      989        -        -        63334.208          126		1
  0  00       65     1389        -        -        63495.568          127		1
  0  00       68      998        -        -        63977.424          128		1
  0  00       63     1114        -        -        64053.472          129		1
  0  00       67      997        -        -        64971.064          130		1
  0  00       74      995        -        -        65097.096          131		1
  0  00       47      991        -        -        65273.648          132		1
  0  00       76     1170        -        -        66076.168          133		1
  0  00       68     1004        -        -        66349.416          134		1
  0  00       58     1372        -        -        66398.672          135		1
  0  00       53      932        -        -        66611.768          136		1
  0  00       61      959        -        -        66860.816          137		1
  0  00       72     1035        -        -        67700.904          138		1
  0  00       44     1145        -        -        67820.032          139		1
  0  00       76     1338        -        -        68831.240          140		1
  0  00       44     1014        -        -        69452.832          141		1
  0  00       45     1269        -        -        70167.368          142		1
  0  00       65      969        -        -        71590.136          143		1
  0  00       57      965        -        -        71846.288          144		1
  0  00       76      972        -        -        73577.088          145		1
  0  00       67      974        -        -        73904.976          146		1
  0  00       62      999        -        -        74075.176          147		1
  0  00       53      961        -        -        74345.152          148		1
  0  00       49      989        -        -        74388.136          149		1
  0  00       61     1106        -        -        74414.296          151		1
  0  00       61      975        -        -        74743.712          152		1
  0  00       63     1166        -        -        75208.488          153		1
  0  00       65     1142        -        -        75337.680          154		1
  0  00       54     1220        -        -        76108.904          155		1
  0  00       68     1001        -        -        77439.280          156		1
  0  00       58     1008        -        -        77587.032          157		1
  0  00       66      993        -        -        78049.504          158		1
  0  00       67      998        -        -        80506.720          159		1
  0  00       72     1012        -        -        81154.184          160		1
  0  00       62     1036        -        -        82110.432          161		1
  0  00       86     1996        -        -        82193.280          162		1
  0  00       68     1053        -        -        83681.232          163		1
  0  00       71      959        -        -        84204.184          164		1
  0  00       58      965        -        -        84289.424          165		1
  0  00       64     1170        -        -        84382.872          166		1
  0  00       48     1015        -        -        84691.056          167		1
  0  00       56      945        -        -        85983.192          168		1
  0  00      135     4049        -        -        86184.856          169		1
  0  00       66      987        -        -        86969.336          170		1
  0  00       60     1009        -        -        87130.272          171		1
  0  00       59      972        -        -        88114.224          172		1
  0  00       46      992        -        -        89560.128          173		1
  0  00       76     1446        -        -        89614.296          174		1
  0  00       61      969        -        -        89990.704          175		1
  0  00       63     1029        -        -        90113.104          176		1
  0  00       59     1035        -        -        90514.880          177		1
  0  00       63     1213        -        -        91029.944          178		1
  0  00       68     1083        -        -        91070.296          179		1
  0  00       66      959        -        -        91728.872          180		1
  0  00       65      980        -        -        91753.768          181		1
  0  00       58     1199        -        -        91922.392          182		1
  0  00       65      947        -        -        92341.160          183		1
  0  00       53     1028        -        -        92458.800          185		1
  0  00       74     1014        -        -        92650.680          186		1
  0  00       71      990        -        -        93433.216          187		1
  0  00       68     1046        -        -        94032.016          188		1
  0  00       76     1014        -        -        95339.304          189		1
  0  00       62     1206        -        -        95448.616          190		1
  0  00       53     1034        -        -        95695.936          191		1
  0  00       96     2395        -        -        95976.880          192		1
  0  00       66      930        -        -        96483.032          193		1
  0  00       61      974        -        -        96777.560          194		1
  0  00       62     1661        -        -        96870.048          195		1
  0  00      110     2456        -        -        97421.064          196		1
  0  00       60      924        -        -        97509.416          197		1
  0  00       64      994        -        -        97995.272          198		1
  0  00       73     1012        -        -        98988.464          199		1
  0  00       77      972        -        -       101131.400          200		1
  0  00       59     1182        -        -       101861.400          201		1
  0  00       68      969        -        -       102121.032          202		1
  0  00       71      976        -        -       102505.984          203		1
  0  00       62      881        -        -       102939.864          204		1
  0  00       63      925        -        -       103317.192          205		1
  0  00       50      977        -        -       103732.040          206		1
  0  00       59      969        -        -       104001.296          207		1
  0  00       54      954        -        -       104112.960          208		1
  0  00       57      987        -        -       104625.832          209		1
  0  00       64      984        -        -       104637.328          210		1
  0  00       66     1001        -        -       105815.208          211		1
  0  00       59      993        -        -       106419.464          212		1
  0  00      134     3772        -        -       107174.616          213		1
  0  00       54      972        -        -       108727.160          214		1
  0  00       56      878        -        -       109150.264          215		1
  0  00       69      972        -        -       109758.584          216		1
  0  00       69      881        -        -       109856.368          217		1
  0  00       62     1140        -        -       110029.088          218		1
  0  00       67      968        -        -       110184.816          219		1
  0  00      232     1998        -        -       110960.528          221		1
  0  00       57      978        -        -       111356.000          222		1
  0  00       71     1593        -        -       111536.744          223		1
  0  00       60      967        -        -       111712.064          225		1
  0  00       69     1015        -        -       111855.136          226		1
  0  00       60     1450        -        -       112061.672          227		1
  0  00       63      993        -        -       112830.264          228		1
  0  00       67      978        -        -       114691.792          229		1
  0  00       59     1072        -        -       114971.640          230		1
  0  00       68      972        -        -       115336.264          231		1
  0  00       60     1038        -        -       116748.408          232		1
  0  00       63      988        -        -       117914.072          233		1
  0  00       59     1013        -        -       118001.776          234		1
  0  00       58     1022        -        -       118305.912          235		1
  0  00       55     1250        -        -       119644.520          236		1
  0  00       65      988        -        -       119749.872          237		1
  0  00       60      954        -        -       119813.024          239		1
  0  00       90     1409        -        -       120159.944          240		1
  0  00       56      945        -        -       120378.968          241		1
  0  00       60      930        -        -       120563.712          242		1
  0  00       66      915        -        -       120619.080          243		1
  0  00       56      980        -        -       122508.784          244		1
  0  00       88     1002        -        -       123314.248          245		1
  0  00       71      947        -        -       123789.456          246		1
  0  00       66     1072        -        -       124082.400          247		1
  0  00       63      981        -        -       124101.064          248		1
  0  00       62      974        -        -       124145.880          249		1
  0  00       76     1061        -        -       124517.568          250		1
  0  00       57     1062        -        -       124940.968          251		1
  0  00       65     1417        -        -       125493.792          252		1
  0  00       56      928        -        -       125659.816          253		1
  0  00       60      999        -        -       125732.136          254		1
  0  00       60      994        -        -       126167.768          255		1
  0  00       56     1012        -        -       126744.544          256		1
  0  00       66      987        -        -       127391.952          257		1
  0  00       67      975        -        -       127537.768          258		1
  0  00       74     1011        -        -       128332.128          259		1
  0  00       61      974        -        -       129913.312          260		1
  0  00       62     1241        -        -       130069.160          261		1
  0  00       58     1031        -        -       130911.584          262		1
  0  00       63      994        -        -       132513.896          263		1
  0  00       71     1030        -        -       132614.192          264		1
  0  00       63      979        -        -       133135.072          265		1
  0  00      139     3408        -        -       135887.488          266		1
  0  00       67      979        -        -       137157.920          267		1
  0  00       65     1010        -        -       137424.328          268		1
  0  00       61     1023        -        -       137718.272          269		1
  0  00       49     1011        -        -       137762.288          270		1
  0  00       67     1074        -        -       137901.000          271		1
  0  00       68      959        -        -       137961.608          272		1
  0  00       62      937        -        -       138021.048          273		1
  0  00       59     1002        -        -       138079.656          274		1
  0  00       51      960        -        -       138209.832          275		1
  0  00       71      965        -        -       138500.480          276		1
  0  00       64      923        -        -       138731.048          277		1
  0  00       60      967        -        -       138752.312          278		1
  0  00       58      988        -        -       138804.672          279		1
  0  00       59      969        -        -       138919.888          280		1
  0  00       67     1038        -        -       138976.072          281		1
  0  00       68     1005        -        -       139255.848          282		1
  0  00       63     1002        -        -       139558.616          283		1
  0  00       66     1284        -        -       140714.552          284		1
  0  00       60      990        -        -       141296.488          285		1
  0  00       74      987        -        -       142428.304          286		1
  0  00       60     1033        -        -       142500.256          287		1
  0  00       63     1041        -        -       143204.048          288		1
  0  00       71     1448        -        -       143333.408          289		1
  0  00       58     1008        -        -       143562.544          290		1
  0  00       69      973        -        -       143724.992          291		1
  0  00       55      967        -        -       144412.152          292		1
  0  00       54      978        -        -       144751.248          293		1
  0  00       78     1003        -        -       145256.728          294		1
  0  00       70      950        -        -       146150.560          295		1
  0  00       53     1000        -        -       146246.936          296		1
  0  00       87     1426        -        -       146843.816          297		1
  0  00       73      971        -        -       147103.576          298		1
  0  00       63     1013        -        -       149655.056          299		1
  0  00       61      969        -        -       149859.600          300		1
  0  00       52     1117        -        -       150172.232          301		1
  0  00       64     1010        -        -       150359.488          302		1
  0  00       68     1156        -        -       153497.568          303		1
  0  00       78     1963        -        -       153806.168          304		1
  0  00       55     1368        -        -       153983.944          305		1
  0  00       53      967        -        -       154096.272          307		1
  0  00       70      994        -        -       154629.560          308		1
  0  00       82      972        -        -       154728.488          309		1
  0  00      120     3348        -        -       155468.872          310		1
  0  00       57      952        -        -       155895.608          311		1
  0  00       62     1185        -        -       157938.456          312		1
  0  00      152     4595        -        -       157967.384          313		1
  0  00       67      990        -        -       158137.896          314		1
  0  00       51     1012        -        -       158257.840          315		1
  0  00      118     3074        -        -       159799.872          316		1
  0  00       61     1144        -        -       161246.432          318		1
  0  00       58      957        -        -       161390.536          319		1
  0  00       61     1420        -        -       161772.552          320		1
  0  00       78     1170        -        -       161984.440          321		1
  0  00       67     1092        -        -       162192.312          322		1
  0  00       43      910        -        -       162404.944          323		1
  0  00       52      919        -        -       164898.576          324		1
  0  00       78     1541        -        -       165278.224          325		1
  0  00       74      980        -        -       166127.968          326		1
  0  00       61     1006        -        -       166445.008          327		1
  0  00       60      997        -        -       166500.728          328		1
  0  00       73     1012        -        -       166750.712          329		1
  0  00       62      966        -        -       166898.904          330		1
  0  00       62      964        -        -       167023.952          331		1
  0  00      103     2743        -        -       167159.552          332		1
  0  00       60      957        -        -       167217.088          334		1
  0  00       53     1113        -        -       167233.944          335		1
  0  00       56     1015        -        -       168103.528          336		1
  0  00       60     1595        -        -       168557.480          337		1
  0  00       45      989        -        -       169409.952          338		1
  0  00       50     1012        -        -       169518.408          339		1
  0  00       66      944        -        -       169961.128          340		1
  0  00       57      925        -        -       170054.952          341		1
  0  00       58      951        -        -       170092.832          342		1
  0  00       54     1176        -        -       170316.560          343		1
  0  00       65     1307        -        -       171192.360          344		1
  0  00       56      994        -        -       171726.776          345		1
  0  00       58     1000        -        -       172715.576          346		1
  0  00       60      958        -        -       173178.552          347		1
  0  00       55     1019        -        -       173399.200          348		1
  0  00       64      961        -        -       175146.040          349		1
  0  00       59     1020        -        -       175578.496          350		1
  0  00       65     1087        -        -       176249.424          351		1
  0  00       60     1001        -        -       176363.360          352		1
  0  00      135     4053        -        -       176683.560          353		1
  0  00       54      964        -        -       176782.536          354		1
  0  00      156     4706        -        -       177121.864          355		1
  0  00       46      982        -        -       177410.000          356		1
  0  00       59     1095        -        -       177652.768          357		1
  0  00       54      880        -        -       177782.784          358		1
  0  00       47      989        -        -       178345.328          359		1
  0  00       55     1035        -        -       178743.120          360		1
  0  00       77     1035        -        -       178953.344          361		1
  0  00       67     1039        -        -       179208.072          362		1
  0  00       68     1021        -        -       179431.456          363		1
  0  00       66      957        -        -       179992.880          364		1
  0  00       67      974        -        -       181012.584          365		1
  0  00       67      970        -        -       181187.056          366		1
  0  00       60      994        -        -       181293.672          367		1
  0  00       55     1010        -        -       181342.352          368		1
  0  00       62      985        -        -       184063.264          369		1
  0  00       62      938        -        -       184594.544          370		1
  0  00       63      938        -        -       184943.816          371		1
  0  00       60      953        -        -       185174.888          372		1
  0  00       66      991        -        -       185524.336          373		1
  0  00       67      947        -        -       185842.008          374		1
  0  00       69      984        -        -       186250.128          375		1
  0  00       70      965        -        -       186347.448          376		1
  0  00       51      979        -        -       186604.944          377		1
  0  00       54      948        -        -       186635.920          378		1
  0  00       70     1045        -        -       187101.160          379		1
  0  00       59      928        -        -       187367.392          380		1
  0  00       57     1008        -        -       187533.552          381		1
  0  00       61      979        -        -       187891.544          382		1
  0  00       73     1238        -        -       189055.608          383		1
  0  00       71      951        -        -       189788.360          384		1
  0  00       62     1013        -        -       190039.736          385		1
  0  00       71      967        -        -       192003.952          386		1
  0  00       58     1119        -        -       192643.416          387		1
  0  00       61      956        -        -       193398.632          388		1
  0  00       64     1001        -        -       193649.976          389		1
  0  00       58      997        -        -       194033.160          390		1
  0  00       54      959        -        -       194476.936          391		1
  0  00       60     1013        -        -       196934.960          392		1
  0  00       61      989        -        -       197243.976          393		1
  0  00       65     1000        -        -       197563.120          394		1
  0  00       60     1435        -        -       197606.136          395		1
  0  00       59      993        -        -       197834.832          396		1
  0  00       68     1022        -        -       198039.616          397		1
  0  00       53      997        -        -       198355.160          398		1
  0  00       69      986        -        -       199063.152          399		1
  0  00       73     1216        -        -       199182.488          400		1
  0  00       77     1002        -        -       199917.656          401		1
  0  00       68      984        -        -       200737.608          402		1
  0  00       68      948        -        -       201329.320          403		1
  0  00       61      956        -        -       201537.656          404		1
  0  00       65      938        -        -       201937.856          405		1
  0  00       51     1053        -        -       202109.712          406		1
  0  00       64      964        -        -       202124.904          407		1
  0  00       62      940        -        -       202475.080          408		1
  0  00       53     1017        -        -       202492.960          410		1
  0  00       83     1003        -        -       204183.704          411		1
  0  00       54      954        -        -       204504.472          412		1
  0  00       67      971        -        -       205363.384          413		1
  0  00       64      915        -        -       205872.896          414		1
  0  00       59      965        -        -       206028.528          415		1
  0  00       66      973        -        -       206130.368          416		1
  0  00       61     1202        -        -       208896.096          417		1
  0  00       61      971        -        -       209271.256          418		1
  0  00       56      889        -        -       209307.072          419		1
  0  00       74     1015        -        -       209359.472          420		1
  0  00       69      776        -        -       209481.952          421		1
  0  00       56     1244        -        -       209520.280          422		1
  0  00       58     1294        -        -       209634.400          423		1
  0  00       63      874        -        -       209767.728          424		1
  0  00       71     1034        -        -       210171.192          425		1
  0  00       66      954        -        -       210623.368          426		1
  0  00       72      979        -        -       212431.232          427		1
  0  00       69     1019        -        -       212735.712          428		1
  0  00       75      985        -        -       215192.128          429		1
  0  00       50      990        -        -       215501.376          430		1
  0  00       70      950        -        -       215556.472          431		1
  0  00       65      969        -        -       215572.264          432		1
  0  00       63     1049        -        -       215986.912          433		1
  0  00       66     1472        -        -       216350.992          434		1
  0  00       57     1339        -        -       216620.168          435		1
  0  00       73      943        -        -       217524.704          436		1
  0  00      150     4465        -        -       217603.248          437		1
  0  00       67     1204        -        -       217783.456          438		1
  0  00       56      972        -        -       218151.888          439		1
  0  00       65      947        -        -       218555.360          440		1
  0  00       70      934        -        -       219221.048          441		1
  0  00       55     1099        -        -       219286.840          442		1
  0  00       79     1829        -        -       219975.128          443		1
  0  00       81     1400        -        -       220146.848          444		1
  0  00       65      945        -        -       220649.104          445		1
  0  00       54      976        -        -       220697.920          446		1
  0  00       67      990        -        -       221600.888          447		1
  0  00       65      967        -        -       222159.712          448		1
  0  00       76      905        -        -       222680.200          449		1
  0  00       50     1009        -        -       222768.944          450		1
  0  00       55      903        -        -       222916.592          451		1
  0  00       58      987        -        -       223356.144          452		1
  0  00       47     1103        -        -       223521.056          453		1
  0  00       52      991        -        -       223939.624          454		1
  0  00       68      988        -        -       224392.016          455		1
  0  00       66     1228        -        -       224806.480          456		1
  0  00       69     1006        -        -       227099.760          457		1
  0  00       75     1192        -        -       227219.832          458		1
  0  00       65      989        -        -       227705.360          459		1
  0  00       52     1133        -        -       227921.928          460		1
  0  00       65      892        -        -       228279.184          461		1
  0  00       63     1541        -        -       228294.336          462		1
  0  00       99     2444        -        -       228762.368          463		1
  0  00       62     1031        -        -       229018.064          464		1
  0  00       67     1141        -        -       229200.696          465		1
  0  00       56     1008        -        -       229430.040          466		1
  0  00       56     1146        -        -       229443.896          467		1
  0  00       72     1012        -        -       230051.336          468		1
  0  00       67      946        -        -       230847.504          469		1
  0  00      102     2440        -        -       230918.752          470		1
  0  00       60     1043        -        -       230989.552          471		1
  0  00       78      976        -        -       231294.304          472		1
  0  00       57      996        -        -       231654.672          474		1
  0  00       66      991        -        -       232098.048          475		1
  0  00       68      963        -        -       232356.328          476		1
  0  00       60     1006        -        -       233652.848          477		1
  0  00       73      994        -        -       234202.784          478		1
  0  00       56      991        -        -       234381.176          479		1
  0  00       59      975        -        -       235380.152          480		1
  0  00       67     1008        -        -       236011.904          481		1
  0  00       62     1192        -        -       236526.392          482		1
  0  00       71      939        -        -       237237.736          483		1
  0  00       63     1016        -        -       237961.960          484		1
  0  00       66      889        -        -       238081.336          485		1
  0  00       62     1013        -        -       238611.720          486		1
  0  00       57     1046        -        -       238706.912          487		1
  0  00       77      990        -        -       238730.456          488		1
  0  00       70      986        -        -       239356.312          489		1
  0  00       69     1203        -        -       240122.912          490		1
  0  00       56     1027        -        -       241103.688          491		1
  0  00       70     1002        -        -       241594.152          492		1
  0  00       72     1016        -        -       241711.280          493		1
  0  00       69     1362        -        -       242491.272          494		1
  0  00       58      948        -        -       242895.600          495		1
  0  00       56      973        -        -       243515.016          496		1
  0  00       53     1488        -        -       243625.968          497		1
  0  00       69     1036        -        -       244741.736          498		1
  0  00       63     1025        -        -       245786.152          499		1
  0  00       66      925        -        -       246824.104          500		1
  0  00       55      981        -        -       248258.040          501		1
  0  00       62     1228        -        -       248344.416          502		1
  0  00       74     1159        -        -       248483.664          503		1
  0  00       63      959        -        -       249064.936          504		1
  0  00       65      986        -        -       249940.552          505		1
  0  00       68      932        -        -       249996.800          506		1
  0  00       68      984        -        -       250295.760          507		1
  0  00       75     1037        -        -       250402.408          508		1
  0  00       60      986        -        -       250681.072          509		1
  0  00       63      801        -        -       252397.000          510		1
  0  00       61      930        -        -       254718.216          511		1
  0  00       73     1019        -        -       255151.216          512		1
  0  00       63      993        -        -       256428.080          513		1
  0  00       67      998        -        -       256799.936          514		1
  0  00       82      997        -        -       258222.784          515		1
  0  00       75     1071        -        -       258693.520          516		1
  0  00       53      976        -        -       258822.712          517		1
  0  00       61     1011        -        -       259151.992          518		1
  0  00       76     1391        -        -       259264.232          519		1
  0  00       58      936        -        -       260061.528          520		1
  0  00       63      969        -        -       260231.792          521		1
  0  00       70     1158        -        -       260592.960          522		1
  0  00       60      986        -        -       261486.992          523		1
  0  00       68     1364        -        -       261817.056          524		1
  0  00       58      978        -        -       262384.184          525		1
  0  00       73     1107        -        -       262662.408          526		1
  0  00      171     5555        -        -       262950.680          527		1
  0  00       64      979        -        -       263914.184          528		1
  0  00       59      982        -        -       264084.808          529		1
  0  00       75     1195        -        -       264559.224          530		1
  0  00       62     1062        -        -       265915.064          531		1
  0  00       56      986        -        -       265997.176          532		1
  0  00       65      830        -        -       266581.736          533		1
  0  00       80     1460        -        -       266893.112          534		1
  0  00       66     1158        -        -       267312.232          535		1
  0  00       72     1125        -        -       268720.968          536		1
  0  00       47      890        -        -       268763.872          537		1
  0  00       66      872        -        -       268958.824          538		1
  0  00       67      989        -        -       269380.784          539		1
  0  00       60      988        -        -       269776.800          540		1
  0  00      102     2586        -        -       270061.920          541		1
  0  00       62     1324        -        -       270395.784          542		1
  0  00       72      973        -        -       271938.184          543		1
  0  00       69      937        -        -       271950.552          544		1
  0  00       64      984        -        -       272441.064          546		1
  0  00       73     1028        -        -       273581.480          547		1
  0  00       59      986        -        -       273972.952          548		1
  0  00       80     1752        -        -       274485.912          549		1
  0  00       73     1015        -        -       275229.056          550		1
  0  00       80     1411        -        -       275320.192          551		1
  0  00       58     1164        -        -       275445.416          552		1
  0  00       66     1284        -        -       275603.368          553		1
  0  00       57      948        -        -       275866.392          554		1
  0  00       63      967        -        -       275964.264          555		1
  0  00       67     1013        -        -       276441.800          556		1
  0  00       75      942        -        -       276755.320          557		1
  0  00       61      921        -        -       276809.000          558		1
  0  00       65     1010        -        -       276859.208          559		1
  0  00       66      924        -        -       276900.928          560		1
  0  00       63      996        -        -       277040.936          561		1
  0  00       69     1373        -        -       277253.240          562		1
  0  00       79     1033        -        -       278317.944          563		1
  0  00       82     1002        -        -       278332.024          564		1
  0  00       70      987        -        -       278774.576          565		1
  0  00       59      995        -        -       279949.424          566		1
  0  00       57     1146        -        -       280279.016          567		1
  0  00       49      768        -        -       280433.544          568		1
  0  00       73      976        -        -       280488.216          569		1
  0  00       97     2088        -        -       281704.720          570		1
  0  00       65      976        -        -       282495.896          571		1
  0  00       68      968        -        -       283318.752          572		1
  0  00       66     1129        -        -       283775.056          573		1
  0  00       71     1099        -        -       283826.208          574		1
  0  00       64      994        -        -       284309.712          575		1
  0  00       57      981        -        -       284767.592          576		1
  0  00       75     1431        -        -       285786.072          577		1
  0  00       61      968        -        -       286462.320          578		1
  0  00       64     1039        -        -       287230.896          579		1
  0  00       78      986        -        -       288475.664          580		1
  0  00       65     1030        -        -       290411.544          581		1
  0  00       61     1031        -        -       290522.416          582		1
  0  00       77     1429        -        -       291670.984          583		1
  0  00       71     1028        -        -       292226.656          584		1
  0  00       68     1008        -        -       292729.896          585		1
  0  00       65      953        -        -       293158.808          586		1
  0  00       61     1024        -        -       293224.032          587		1
  0  00       57     1062        -        -       293439.008          588		1
  0  00       67     1034        -        -       293485.672          589		1
  0  00       55      907        -        -       293600.264          590		1
  0  00       70      943        -        -       294047.256          591		1
  0  00       70      872        -        -       294285.688          592		1
  0  00       71     1039        -        -       294384.176          593		1
  0  00       72     1078        -        -       295131.360          594		1
  0  00       63      945        -        -       295352.296          595		1
